v [cm$^{-1}$]    I(v) [$\AA^{4}$ amu$^{-1}$]    I_Norm(v) [AU]
   223.700000                       0.034398          0.000009
   223.800000                       0.034224          0.000009
   223.900000                       0.034054          0.000009
   224.000000                       0.033887          0.000009
   224.100000                       0.033724          0.000009
   224.200000                       0.033564          0.000009
   224.300000                       0.033407          0.000009
   224.400000                       0.033254          0.000009
   224.500000                       0.033104          0.000009
   224.600000                       0.032957          0.000009
   224.700000                       0.032814          0.000009
   224.800000                       0.032673          0.000009
   224.900000                       0.032535          0.000009
   225.000000                       0.032400          0.000008
   225.100000                       0.032268          0.000008
   225.200000                       0.032139          0.000008
   225.300000                       0.032012          0.000008
   225.400000                       0.031888          0.000008
   225.500000                       0.031767          0.000008
   225.600000                       0.031648          0.000008
   225.700000                       0.031531          0.000008
   225.800000                       0.031417          0.000008
   225.900000                       0.031305          0.000008
   226.000000                       0.031196          0.000008
   226.100000                       0.031089          0.000008
   226.200000                       0.030984          0.000008
   226.300000                       0.030881          0.000008
   226.400000                       0.030781          0.000008
   226.500000                       0.030682          0.000008
   226.600000                       0.030586          0.000008
   226.700000                       0.030491          0.000008
   226.800000                       0.030399          0.000008
   226.900000                       0.030308          0.000008
   227.000000                       0.030219          0.000008
   227.100000                       0.030133          0.000008
   227.200000                       0.030048          0.000008
   227.300000                       0.029964          0.000008
   227.400000                       0.029883          0.000008
   227.500000                       0.029803          0.000008
   227.600000                       0.029725          0.000008
   227.700000                       0.029649          0.000008
   227.800000                       0.029574          0.000008
   227.900000                       0.029501          0.000008
   228.000000                       0.029429          0.000008
   228.100000                       0.029359          0.000008
   228.200000                       0.029290          0.000008
   228.300000                       0.029223          0.000008
   228.400000                       0.029158          0.000008
   228.500000                       0.029094          0.000008
   228.600000                       0.029031          0.000008
   228.700000                       0.028969          0.000008
   228.800000                       0.028909          0.000008
   228.900000                       0.028851          0.000008
   229.000000                       0.028793          0.000008
   229.100000                       0.028737          0.000008
   229.200000                       0.028682          0.000008
   229.300000                       0.028629          0.000007
   229.400000                       0.028576          0.000007
   229.500000                       0.028525          0.000007
   229.600000                       0.028475          0.000007
   229.700000                       0.028426          0.000007
   229.800000                       0.028378          0.000007
   229.900000                       0.028332          0.000007
   230.000000                       0.028286          0.000007
   230.100000                       0.028242          0.000007
   230.200000                       0.028199          0.000007
   230.300000                       0.028157          0.000007
   230.400000                       0.028115          0.000007
   230.500000                       0.028075          0.000007
   230.600000                       0.028036          0.000007
   230.700000                       0.027998          0.000007
   230.800000                       0.027961          0.000007
   230.900000                       0.027925          0.000007
   231.000000                       0.027889          0.000007
   231.100000                       0.027855          0.000007
   231.200000                       0.027822          0.000007
   231.300000                       0.027789          0.000007
   231.400000                       0.027758          0.000007
   231.500000                       0.027727          0.000007
   231.600000                       0.027697          0.000007
   231.700000                       0.027668          0.000007
   231.800000                       0.027640          0.000007
   231.900000                       0.027612          0.000007
   232.000000                       0.027586          0.000007
   232.100000                       0.027560          0.000007
   232.200000                       0.027535          0.000007
   232.300000                       0.027511          0.000007
   232.400000                       0.027488          0.000007
   232.500000                       0.027465          0.000007
   232.600000                       0.027444          0.000007
   232.700000                       0.027423          0.000007
   232.800000                       0.027402          0.000007
   232.900000                       0.027383          0.000007
   233.000000                       0.027364          0.000007
   233.100000                       0.027346          0.000007
   233.200000                       0.027328          0.000007
   233.300000                       0.027311          0.000007
   233.400000                       0.027295          0.000007
   233.500000                       0.027280          0.000007
   233.600000                       0.027265          0.000007
   233.700000                       0.027251          0.000007
   233.800000                       0.027237          0.000007
   233.900000                       0.027225          0.000007
   234.000000                       0.027212          0.000007
   234.100000                       0.027201          0.000007
   234.200000                       0.027190          0.000007
   234.300000                       0.027180          0.000007
   234.400000                       0.027170          0.000007
   234.500000                       0.027161          0.000007
   234.600000                       0.027152          0.000007
   234.700000                       0.027144          0.000007
   234.800000                       0.027137          0.000007
   234.900000                       0.027130          0.000007
   235.000000                       0.027124          0.000007
   235.100000                       0.027118          0.000007
   235.200000                       0.027113          0.000007
   235.300000                       0.027108          0.000007
   235.400000                       0.027104          0.000007
   235.500000                       0.027100          0.000007
   235.600000                       0.027097          0.000007
   235.700000                       0.027095          0.000007
   235.800000                       0.027093          0.000007
   235.900000                       0.027091          0.000007
   236.000000                       0.027090          0.000007
   236.100000                       0.027090          0.000007
   236.200000                       0.027090          0.000007
   236.300000                       0.027090          0.000007
   236.400000                       0.027091          0.000007
   236.500000                       0.027093          0.000007
   236.600000                       0.027095          0.000007
   236.700000                       0.027097          0.000007
   236.800000                       0.027100          0.000007
   236.900000                       0.027103          0.000007
   237.000000                       0.027107          0.000007
   237.100000                       0.027111          0.000007
   237.200000                       0.027116          0.000007
   237.300000                       0.027121          0.000007
   237.400000                       0.027127          0.000007
   237.500000                       0.027133          0.000007
   237.600000                       0.027139          0.000007
   237.700000                       0.027146          0.000007
   237.800000                       0.027153          0.000007
   237.900000                       0.027161          0.000007
   238.000000                       0.027169          0.000007
   238.100000                       0.027178          0.000007
   238.200000                       0.027187          0.000007
   238.300000                       0.027196          0.000007
   238.400000                       0.027206          0.000007
   238.500000                       0.027216          0.000007
   238.600000                       0.027227          0.000007
   238.700000                       0.027238          0.000007
   238.800000                       0.027249          0.000007
   238.900000                       0.027261          0.000007
   239.000000                       0.027273          0.000007
   239.100000                       0.027285          0.000007
   239.200000                       0.027298          0.000007
   239.300000                       0.027312          0.000007
   239.400000                       0.027325          0.000007
   239.500000                       0.027339          0.000007
   239.600000                       0.027354          0.000007
   239.700000                       0.027368          0.000007
   239.800000                       0.027384          0.000007
   239.900000                       0.027399          0.000007
   240.000000                       0.027415          0.000007
   240.100000                       0.027431          0.000007
   240.200000                       0.027448          0.000007
   240.300000                       0.027464          0.000007
   240.400000                       0.027482          0.000007
   240.500000                       0.027499          0.000007
   240.600000                       0.027517          0.000007
   240.700000                       0.027536          0.000007
   240.800000                       0.027554          0.000007
   240.900000                       0.027573          0.000007
   241.000000                       0.027592          0.000007
   241.100000                       0.027612          0.000007
   241.200000                       0.027632          0.000007
   241.300000                       0.027652          0.000007
   241.400000                       0.027673          0.000007
   241.500000                       0.027694          0.000007
   241.600000                       0.027715          0.000007
   241.700000                       0.027737          0.000007
   241.800000                       0.027759          0.000007
   241.900000                       0.027781          0.000007
   242.000000                       0.027804          0.000007
   242.100000                       0.027826          0.000007
   242.200000                       0.027850          0.000007
   242.300000                       0.027873          0.000007
   242.400000                       0.027897          0.000007
   242.500000                       0.027921          0.000007
   242.600000                       0.027946          0.000007
   242.700000                       0.027970          0.000007
   242.800000                       0.027995          0.000007
   242.900000                       0.028021          0.000007
   243.000000                       0.028046          0.000007
   243.100000                       0.028072          0.000007
   243.200000                       0.028099          0.000007
   243.300000                       0.028125          0.000007
   243.400000                       0.028152          0.000007
   243.500000                       0.028179          0.000007
   243.600000                       0.028207          0.000007
   243.700000                       0.028234          0.000007
   243.800000                       0.028262          0.000007
   243.900000                       0.028291          0.000007
   244.000000                       0.028319          0.000007
   244.100000                       0.028348          0.000007
   244.200000                       0.028378          0.000007
   244.300000                       0.028407          0.000007
   244.400000                       0.028437          0.000007
   244.500000                       0.028467          0.000007
   244.600000                       0.028497          0.000007
   244.700000                       0.028528          0.000007
   244.800000                       0.028559          0.000007
   244.900000                       0.028590          0.000007
   245.000000                       0.028622          0.000007
   245.100000                       0.028653          0.000007
   245.200000                       0.028685          0.000008
   245.300000                       0.028718          0.000008
   245.400000                       0.028750          0.000008
   245.500000                       0.028783          0.000008
   245.600000                       0.028816          0.000008
   245.700000                       0.028850          0.000008
   245.800000                       0.028884          0.000008
   245.900000                       0.028918          0.000008
   246.000000                       0.028952          0.000008
   246.100000                       0.028986          0.000008
   246.200000                       0.029021          0.000008
   246.300000                       0.029056          0.000008
   246.400000                       0.029092          0.000008
   246.500000                       0.029127          0.000008
   246.600000                       0.029163          0.000008
   246.700000                       0.029200          0.000008
   246.800000                       0.029236          0.000008
   246.900000                       0.029273          0.000008
   247.000000                       0.029310          0.000008
   247.100000                       0.029347          0.000008
   247.200000                       0.029385          0.000008
   247.300000                       0.029422          0.000008
   247.400000                       0.029460          0.000008
   247.500000                       0.029499          0.000008
   247.600000                       0.029537          0.000008
   247.700000                       0.029576          0.000008
   247.800000                       0.029615          0.000008
   247.900000                       0.029655          0.000008
   248.000000                       0.029694          0.000008
   248.100000                       0.029734          0.000008
   248.200000                       0.029775          0.000008
   248.300000                       0.029815          0.000008
   248.400000                       0.029856          0.000008
   248.500000                       0.029897          0.000008
   248.600000                       0.029938          0.000008
   248.700000                       0.029980          0.000008
   248.800000                       0.030021          0.000008
   248.900000                       0.030063          0.000008
   249.000000                       0.030106          0.000008
   249.100000                       0.030148          0.000008
   249.200000                       0.030191          0.000008
   249.300000                       0.030234          0.000008
   249.400000                       0.030278          0.000008
   249.500000                       0.030321          0.000008
   249.600000                       0.030365          0.000008
   249.700000                       0.030409          0.000008
   249.800000                       0.030454          0.000008
   249.900000                       0.030499          0.000008
   250.000000                       0.030543          0.000008
   250.100000                       0.030589          0.000008
   250.200000                       0.030634          0.000008
   250.300000                       0.030680          0.000008
   250.400000                       0.030726          0.000008
   250.500000                       0.030772          0.000008
   250.600000                       0.030819          0.000008
   250.700000                       0.030866          0.000008
   250.800000                       0.030913          0.000008
   250.900000                       0.030960          0.000008
   251.000000                       0.031008          0.000008
   251.100000                       0.031055          0.000008
   251.200000                       0.031104          0.000008
   251.300000                       0.031152          0.000008
   251.400000                       0.031201          0.000008
   251.500000                       0.031250          0.000008
   251.600000                       0.031299          0.000008
   251.700000                       0.031348          0.000008
   251.800000                       0.031398          0.000008
   251.900000                       0.031448          0.000008
   252.000000                       0.031498          0.000008
   252.100000                       0.031549          0.000008
   252.200000                       0.031599          0.000008
   252.300000                       0.031650          0.000008
   252.400000                       0.031702          0.000008
   252.500000                       0.031753          0.000008
   252.600000                       0.031805          0.000008
   252.700000                       0.031857          0.000008
   252.800000                       0.031910          0.000008
   252.900000                       0.031962          0.000008
   253.000000                       0.032015          0.000008
   253.100000                       0.032068          0.000008
   253.200000                       0.032122          0.000008
   253.300000                       0.032176          0.000008
   253.400000                       0.032230          0.000008
   253.500000                       0.032284          0.000008
   253.600000                       0.032339          0.000008
   253.700000                       0.032393          0.000008
   253.800000                       0.032448          0.000008
   253.900000                       0.032504          0.000009
   254.000000                       0.032559          0.000009
   254.100000                       0.032615          0.000009
   254.200000                       0.032671          0.000009
   254.300000                       0.032728          0.000009
   254.400000                       0.032785          0.000009
   254.500000                       0.032842          0.000009
   254.600000                       0.032899          0.000009
   254.700000                       0.032957          0.000009
   254.800000                       0.033014          0.000009
   254.900000                       0.033072          0.000009
   255.000000                       0.033131          0.000009
   255.100000                       0.033190          0.000009
   255.200000                       0.033248          0.000009
   255.300000                       0.033308          0.000009
   255.400000                       0.033367          0.000009
   255.500000                       0.033427          0.000009
   255.600000                       0.033487          0.000009
   255.700000                       0.033547          0.000009
   255.800000                       0.033608          0.000009
   255.900000                       0.033669          0.000009
   256.000000                       0.033730          0.000009
   256.100000                       0.033792          0.000009
   256.200000                       0.033853          0.000009
   256.300000                       0.033916          0.000009
   256.400000                       0.033978          0.000009
   256.500000                       0.034041          0.000009
   256.600000                       0.034103          0.000009
   256.700000                       0.034167          0.000009
   256.800000                       0.034230          0.000009
   256.900000                       0.034294          0.000009
   257.000000                       0.034358          0.000009
   257.100000                       0.034422          0.000009
   257.200000                       0.034487          0.000009
   257.300000                       0.034552          0.000009
   257.400000                       0.034617          0.000009
   257.500000                       0.034683          0.000009
   257.600000                       0.034749          0.000009
   257.700000                       0.034815          0.000009
   257.800000                       0.034881          0.000009
   257.900000                       0.034948          0.000009
   258.000000                       0.035015          0.000009
   258.100000                       0.035082          0.000009
   258.200000                       0.035150          0.000009
   258.300000                       0.035218          0.000009
   258.400000                       0.035286          0.000009
   258.500000                       0.035355          0.000009
   258.600000                       0.035424          0.000009
   258.700000                       0.035493          0.000009
   258.800000                       0.035562          0.000009
   258.900000                       0.035632          0.000009
   259.000000                       0.035702          0.000009
   259.100000                       0.035773          0.000009
   259.200000                       0.035843          0.000009
   259.300000                       0.035914          0.000009
   259.400000                       0.035986          0.000009
   259.500000                       0.036057          0.000009
   259.600000                       0.036129          0.000009
   259.700000                       0.036202          0.000009
   259.800000                       0.036274          0.000009
   259.900000                       0.036347          0.000010
   260.000000                       0.036420          0.000010
   260.100000                       0.036494          0.000010
   260.200000                       0.036568          0.000010
   260.300000                       0.036642          0.000010
   260.400000                       0.036716          0.000010
   260.500000                       0.036791          0.000010
   260.600000                       0.036866          0.000010
   260.700000                       0.036942          0.000010
   260.800000                       0.037018          0.000010
   260.900000                       0.037094          0.000010
   261.000000                       0.037170          0.000010
   261.100000                       0.037247          0.000010
   261.200000                       0.037324          0.000010
   261.300000                       0.037402          0.000010
   261.400000                       0.037480          0.000010
   261.500000                       0.037558          0.000010
   261.600000                       0.037636          0.000010
   261.700000                       0.037715          0.000010
   261.800000                       0.037794          0.000010
   261.900000                       0.037874          0.000010
   262.000000                       0.037954          0.000010
   262.100000                       0.038034          0.000010
   262.200000                       0.038114          0.000010
   262.300000                       0.038195          0.000010
   262.400000                       0.038276          0.000010
   262.500000                       0.038358          0.000010
   262.600000                       0.038440          0.000010
   262.700000                       0.038522          0.000010
   262.800000                       0.038605          0.000010
   262.900000                       0.038688          0.000010
   263.000000                       0.038771          0.000010
   263.100000                       0.038855          0.000010
   263.200000                       0.038939          0.000010
   263.300000                       0.039023          0.000010
   263.400000                       0.039108          0.000010
   263.500000                       0.039193          0.000010
   263.600000                       0.039279          0.000010
   263.700000                       0.039365          0.000010
   263.800000                       0.039451          0.000010
   263.900000                       0.039537          0.000010
   264.000000                       0.039624          0.000010
   264.100000                       0.039712          0.000010
   264.200000                       0.039799          0.000010
   264.300000                       0.039887          0.000010
   264.400000                       0.039976          0.000010
   264.500000                       0.040065          0.000010
   264.600000                       0.040154          0.000011
   264.700000                       0.040244          0.000011
   264.800000                       0.040334          0.000011
   264.900000                       0.040424          0.000011
   265.000000                       0.040515          0.000011
   265.100000                       0.040606          0.000011
   265.200000                       0.040697          0.000011
   265.300000                       0.040789          0.000011
   265.400000                       0.040882          0.000011
   265.500000                       0.040974          0.000011
   265.600000                       0.041067          0.000011
   265.700000                       0.041161          0.000011
   265.800000                       0.041255          0.000011
   265.900000                       0.041349          0.000011
   266.000000                       0.041444          0.000011
   266.100000                       0.041539          0.000011
   266.200000                       0.041634          0.000011
   266.300000                       0.041730          0.000011
   266.400000                       0.041827          0.000011
   266.500000                       0.041923          0.000011
   266.600000                       0.042021          0.000011
   266.700000                       0.042118          0.000011
   266.800000                       0.042216          0.000011
   266.900000                       0.042315          0.000011
   267.000000                       0.042413          0.000011
   267.100000                       0.042513          0.000011
   267.200000                       0.042612          0.000011
   267.300000                       0.042712          0.000011
   267.400000                       0.042813          0.000011
   267.500000                       0.042914          0.000011
   267.600000                       0.043015          0.000011
   267.700000                       0.043117          0.000011
   267.800000                       0.043219          0.000011
   267.900000                       0.043322          0.000011
   268.000000                       0.043425          0.000011
   268.100000                       0.043529          0.000011
   268.200000                       0.043633          0.000011
   268.300000                       0.043737          0.000011
   268.400000                       0.043842          0.000011
   268.500000                       0.043948          0.000011
   268.600000                       0.044054          0.000012
   268.700000                       0.044160          0.000012
   268.800000                       0.044267          0.000012
   268.900000                       0.044374          0.000012
   269.000000                       0.044481          0.000012
   269.100000                       0.044590          0.000012
   269.200000                       0.044698          0.000012
   269.300000                       0.044807          0.000012
   269.400000                       0.044917          0.000012
   269.500000                       0.045027          0.000012
   269.600000                       0.045137          0.000012
   269.700000                       0.045248          0.000012
   269.800000                       0.045360          0.000012
   269.900000                       0.045472          0.000012
   270.000000                       0.045584          0.000012
   270.100000                       0.045697          0.000012
   270.200000                       0.045810          0.000012
   270.300000                       0.045924          0.000012
   270.400000                       0.046039          0.000012
   270.500000                       0.046153          0.000012
   270.600000                       0.046269          0.000012
   270.700000                       0.046385          0.000012
   270.800000                       0.046501          0.000012
   270.900000                       0.046618          0.000012
   271.000000                       0.046735          0.000012
   271.100000                       0.046853          0.000012
   271.200000                       0.046972          0.000012
   271.300000                       0.047091          0.000012
   271.400000                       0.047210          0.000012
   271.500000                       0.047330          0.000012
   271.600000                       0.047451          0.000012
   271.700000                       0.047572          0.000012
   271.800000                       0.047693          0.000012
   271.900000                       0.047815          0.000013
   272.000000                       0.047938          0.000013
   272.100000                       0.048061          0.000013
   272.200000                       0.048185          0.000013
   272.300000                       0.048309          0.000013
   272.400000                       0.048434          0.000013
   272.500000                       0.048559          0.000013
   272.600000                       0.048685          0.000013
   272.700000                       0.048812          0.000013
   272.800000                       0.048939          0.000013
   272.900000                       0.049066          0.000013
   273.000000                       0.049194          0.000013
   273.100000                       0.049323          0.000013
   273.200000                       0.049452          0.000013
   273.300000                       0.049582          0.000013
   273.400000                       0.049713          0.000013
   273.500000                       0.049844          0.000013
   273.600000                       0.049975          0.000013
   273.700000                       0.050107          0.000013
   273.800000                       0.050240          0.000013
   273.900000                       0.050374          0.000013
   274.000000                       0.050508          0.000013
   274.100000                       0.050642          0.000013
   274.200000                       0.050777          0.000013
   274.300000                       0.050913          0.000013
   274.400000                       0.051049          0.000013
   274.500000                       0.051186          0.000013
   274.600000                       0.051324          0.000013
   274.700000                       0.051462          0.000013
   274.800000                       0.051601          0.000013
   274.900000                       0.051740          0.000014
   275.000000                       0.051881          0.000014
   275.100000                       0.052021          0.000014
   275.200000                       0.052163          0.000014
   275.300000                       0.052305          0.000014
   275.400000                       0.052447          0.000014
   275.500000                       0.052591          0.000014
   275.600000                       0.052735          0.000014
   275.700000                       0.052879          0.000014
   275.800000                       0.053024          0.000014
   275.900000                       0.053170          0.000014
   276.000000                       0.053317          0.000014
   276.100000                       0.053464          0.000014
   276.200000                       0.053612          0.000014
   276.300000                       0.053761          0.000014
   276.400000                       0.053910          0.000014
   276.500000                       0.054060          0.000014
   276.600000                       0.054210          0.000014
   276.700000                       0.054362          0.000014
   276.800000                       0.054514          0.000014
   276.900000                       0.054667          0.000014
   277.000000                       0.054820          0.000014
   277.100000                       0.054974          0.000014
   277.200000                       0.055129          0.000014
   277.300000                       0.055284          0.000014
   277.400000                       0.055441          0.000015
   277.500000                       0.055598          0.000015
   277.600000                       0.055755          0.000015
   277.700000                       0.055914          0.000015
   277.800000                       0.056073          0.000015
   277.900000                       0.056233          0.000015
   278.000000                       0.056394          0.000015
   278.100000                       0.056555          0.000015
   278.200000                       0.056717          0.000015
   278.300000                       0.056880          0.000015
   278.400000                       0.057044          0.000015
   278.500000                       0.057208          0.000015
   278.600000                       0.057374          0.000015
   278.700000                       0.057540          0.000015
   278.800000                       0.057706          0.000015
   278.900000                       0.057874          0.000015
   279.000000                       0.058042          0.000015
   279.100000                       0.058212          0.000015
   279.200000                       0.058381          0.000015
   279.300000                       0.058552          0.000015
   279.400000                       0.058724          0.000015
   279.500000                       0.058896          0.000015
   279.600000                       0.059069          0.000015
   279.700000                       0.059243          0.000015
   279.800000                       0.059418          0.000016
   279.900000                       0.059594          0.000016
   280.000000                       0.059770          0.000016
   280.100000                       0.059948          0.000016
   280.200000                       0.060126          0.000016
   280.300000                       0.060305          0.000016
   280.400000                       0.060485          0.000016
   280.500000                       0.060666          0.000016
   280.600000                       0.060847          0.000016
   280.700000                       0.061030          0.000016
   280.800000                       0.061213          0.000016
   280.900000                       0.061398          0.000016
   281.000000                       0.061583          0.000016
   281.100000                       0.061769          0.000016
   281.200000                       0.061956          0.000016
   281.300000                       0.062144          0.000016
   281.400000                       0.062332          0.000016
   281.500000                       0.062522          0.000016
   281.600000                       0.062713          0.000016
   281.700000                       0.062904          0.000016
   281.800000                       0.063097          0.000017
   281.900000                       0.063290          0.000017
   282.000000                       0.063485          0.000017
   282.100000                       0.063680          0.000017
   282.200000                       0.063876          0.000017
   282.300000                       0.064073          0.000017
   282.400000                       0.064272          0.000017
   282.500000                       0.064471          0.000017
   282.600000                       0.064671          0.000017
   282.700000                       0.064872          0.000017
   282.800000                       0.065074          0.000017
   282.900000                       0.065278          0.000017
   283.000000                       0.065482          0.000017
   283.100000                       0.065687          0.000017
   283.200000                       0.065893          0.000017
   283.300000                       0.066100          0.000017
   283.400000                       0.066309          0.000017
   283.500000                       0.066518          0.000017
   283.600000                       0.066728          0.000017
   283.700000                       0.066940          0.000018
   283.800000                       0.067152          0.000018
   283.900000                       0.067366          0.000018
   284.000000                       0.067580          0.000018
   284.100000                       0.067796          0.000018
   284.200000                       0.068013          0.000018
   284.300000                       0.068231          0.000018
   284.400000                       0.068450          0.000018
   284.500000                       0.068670          0.000018
   284.600000                       0.068891          0.000018
   284.700000                       0.069113          0.000018
   284.800000                       0.069337          0.000018
   284.900000                       0.069562          0.000018
   285.000000                       0.069787          0.000018
   285.100000                       0.070014          0.000018
   285.200000                       0.070242          0.000018
   285.300000                       0.070472          0.000018
   285.400000                       0.070702          0.000018
   285.500000                       0.070934          0.000019
   285.600000                       0.071166          0.000019
   285.700000                       0.071400          0.000019
   285.800000                       0.071636          0.000019
   285.900000                       0.071872          0.000019
   286.000000                       0.072110          0.000019
   286.100000                       0.072349          0.000019
   286.200000                       0.072589          0.000019
   286.300000                       0.072830          0.000019
   286.400000                       0.073073          0.000019
   286.500000                       0.073317          0.000019
   286.600000                       0.073562          0.000019
   286.700000                       0.073808          0.000019
   286.800000                       0.074056          0.000019
   286.900000                       0.074305          0.000019
   287.000000                       0.074556          0.000019
   287.100000                       0.074807          0.000020
   287.200000                       0.075060          0.000020
   287.300000                       0.075315          0.000020
   287.400000                       0.075571          0.000020
   287.500000                       0.075828          0.000020
   287.600000                       0.076086          0.000020
   287.700000                       0.076346          0.000020
   287.800000                       0.076607          0.000020
   287.900000                       0.076870          0.000020
   288.000000                       0.077134          0.000020
   288.100000                       0.077399          0.000020
   288.200000                       0.077666          0.000020
   288.300000                       0.077934          0.000020
   288.400000                       0.078204          0.000020
   288.500000                       0.078475          0.000021
   288.600000                       0.078748          0.000021
   288.700000                       0.079022          0.000021
   288.800000                       0.079298          0.000021
   288.900000                       0.079575          0.000021
   289.000000                       0.079853          0.000021
   289.100000                       0.080134          0.000021
   289.200000                       0.080415          0.000021
   289.300000                       0.080699          0.000021
   289.400000                       0.080983          0.000021
   289.500000                       0.081270          0.000021
   289.600000                       0.081558          0.000021
   289.700000                       0.081847          0.000021
   289.800000                       0.082138          0.000021
   289.900000                       0.082431          0.000022
   290.000000                       0.082725          0.000022
   290.100000                       0.083021          0.000022
   290.200000                       0.083319          0.000022
   290.300000                       0.083618          0.000022
   290.400000                       0.083919          0.000022
   290.500000                       0.084222          0.000022
   290.600000                       0.084526          0.000022
   290.700000                       0.084832          0.000022
   290.800000                       0.085140          0.000022
   290.900000                       0.085449          0.000022
   291.000000                       0.085760          0.000022
   291.100000                       0.086073          0.000023
   291.200000                       0.086388          0.000023
   291.300000                       0.086704          0.000023
   291.400000                       0.087023          0.000023
   291.500000                       0.087343          0.000023
   291.600000                       0.087665          0.000023
   291.700000                       0.087988          0.000023
   291.800000                       0.088314          0.000023
   291.900000                       0.088642          0.000023
   292.000000                       0.088971          0.000023
   292.100000                       0.089302          0.000023
   292.200000                       0.089635          0.000023
   292.300000                       0.089970          0.000024
   292.400000                       0.090307          0.000024
   292.500000                       0.090646          0.000024
   292.600000                       0.090987          0.000024
   292.700000                       0.091330          0.000024
   292.800000                       0.091675          0.000024
   292.900000                       0.092022          0.000024
   293.000000                       0.092371          0.000024
   293.100000                       0.092722          0.000024
   293.200000                       0.093075          0.000024
   293.300000                       0.093430          0.000024
   293.400000                       0.093787          0.000025
   293.500000                       0.094146          0.000025
   293.600000                       0.094508          0.000025
   293.700000                       0.094871          0.000025
   293.800000                       0.095237          0.000025
   293.900000                       0.095605          0.000025
   294.000000                       0.095975          0.000025
   294.100000                       0.096347          0.000025
   294.200000                       0.096722          0.000025
   294.300000                       0.097099          0.000025
   294.400000                       0.097477          0.000025
   294.500000                       0.097859          0.000026
   294.600000                       0.098242          0.000026
   294.700000                       0.098628          0.000026
   294.800000                       0.099016          0.000026
   294.900000                       0.099407          0.000026
   295.000000                       0.099800          0.000026
   295.100000                       0.100195          0.000026
