theta,int
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08156,0.11805
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.08977,0.00000
100.13274,0.00034
100.13274,0.00034
100.13274,0.00034
100.13274,0.00034
100.13274,0.00034
100.13274,0.00034
100.13274,0.00034
100.13274,0.00034
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.15949,0.03028
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.18478,0.00000
100.22034,0.00173
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00173
100.22034,0.00173
100.22034,0.00173
100.22034,0.00173
100.22034,0.00149
100.22034,0.00173
100.22034,0.00173
100.22034,0.00173
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.22034,0.00149
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.24180,0.00000
100.25234,0.01227
100.25234,0.00000
100.25234,0.01227
100.25234,0.01227
100.25234,0.01227
100.25234,0.00000
100.25234,0.00000
100.25234,0.01227
100.25234,0.01227
100.25234,0.00000
100.25234,0.00000
100.25234,0.00000
100.25234,0.01227
100.25234,0.01227
100.25234,0.01227
100.25234,0.01227
100.25234,0.00000
100.25234,0.01227
100.25234,0.01227
100.25234,0.01227
100.25234,0.01227
100.25234,0.01227
100.25234,0.00000
100.25234,0.01227
100.26081,0.00000
100.26081,0.00000
100.26081,0.00000
100.26081,0.00000
100.26081,0.00000
100.26081,0.00000
100.26081,0.00000
100.26081,0.00000
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.27794,0.00519
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.29325,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.35932,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.36874,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.38493,0.00000
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.41335,0.05904
100.46483,0.00017
100.46483,0.00017
100.46483,0.00017
100.46483,0.00017
100.46483,0.00017
100.46483,0.00017
100.46483,0.00017
100.46483,0.00017
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.51744,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.53693,0.00000
100.55295,0.00087
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00087
100.55295,0.00087
100.55295,0.00087
100.55295,0.00087
100.55295,0.00075
100.55295,0.00087
100.55295,0.00087
100.55295,0.00087
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.55295,0.00075
100.58514,0.00615
100.58514,0.00000
100.58514,0.00615
100.58514,0.00615
100.58514,0.00615
100.58514,0.00000
100.58514,0.00000
100.58514,0.00615
100.58514,0.00615
100.58514,0.00000
100.58514,0.00000
100.58514,0.00000
100.58514,0.00615
100.58514,0.00615
100.58514,0.00615
100.58514,0.00615
100.58514,0.00000
100.58514,0.00615
100.58514,0.00615
100.58514,0.00615
100.58514,0.00615
100.58514,0.00615
100.58514,0.00000
100.58514,0.00615
100.58691,0.21136
100.58691,0.21136
100.58691,0.21136
100.58691,0.21136
100.58691,0.21136
100.58691,0.21136
100.58691,0.21136
100.58691,0.21136
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.61089,0.00259
100.63817,0.07554
100.63817,0.07554
100.63817,0.07554
100.63817,0.07554
100.63817,0.07554
100.63817,0.07554
100.63817,0.07554
100.63817,0.07554
100.65071,0.00000
100.65071,0.00000
100.65071,0.00000
100.65071,0.00000
100.65071,0.00000
100.65071,0.00000
100.65071,0.00000
100.65071,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.69276,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.71852,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.84674,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.85181,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.87143,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.89691,0.00000
100.92170,0.10573
100.92170,0.10573
100.92170,0.10573
100.92170,0.10573
100.92170,0.10573
100.92170,0.10573
100.92170,0.10573
100.92170,0.10573
100.97289,0.00068
100.97289,0.01515
100.97289,0.01515
100.97289,0.01515
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.01515
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.01515
100.97289,0.01515
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.00068
100.97289,0.01515
100.97289,0.01515
100.97327,0.03782
100.97327,0.03782
100.97327,0.03782
100.97327,0.03782
100.97327,0.03782
100.97327,0.03782
100.97327,0.03782
100.97327,0.03782
100.98588,0.00000
100.98588,0.00000
100.98588,0.00000
100.98588,0.00000
100.98588,0.00000
100.98588,0.00000
100.98588,0.00000
100.98588,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.09324,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.18308,0.00000
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.19467,0.07486
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.20109,1.02515
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.21421,0.04045
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.23355,0.00000
101.30999,0.00034
101.30999,0.00758
101.30999,0.00758
101.30999,0.00758
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00758
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00758
101.30999,0.00758
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00034
101.30999,0.00758
101.30999,0.00758
101.37864,0.33226
101.37864,0.33226
101.37864,0.33226
101.37864,0.33226
101.37864,0.33226
101.37864,0.33226
101.37864,0.33226
101.37864,0.33226
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.43107,0.00000
101.48702,0.01094
101.48702,0.01094
101.48702,0.01094
101.48702,0.01094
101.48702,0.01094
101.48702,0.01094
101.48702,0.01094
101.48702,0.01094
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53311,0.03746
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.53957,0.51292
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.55277,0.02024
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.60716,0.00111
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65118,0.00000
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.65803,0.23307
101.71819,0.16630
101.71819,0.16630
101.71819,0.16630
101.71819,0.16630
101.71819,0.16630
101.71819,0.16630
101.71819,0.16630
101.71819,0.16630
101.77182,0.00000
101.77182,0.00000
101.77182,0.00000
101.77182,0.00000
101.77182,0.00000
101.77182,0.00000
101.77182,0.00000
101.77182,0.00000
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.79112,0.54311
101.82723,0.00547
101.82723,0.00547
101.82723,0.00547
101.82723,0.00547
101.82723,0.00547
101.82723,0.00547
101.82723,0.00547
101.82723,0.00547
101.87993,0.00000
101.87993,0.00000
101.87993,0.00000
101.87993,0.00000
101.87993,0.00000
101.87993,0.00000
101.87993,0.00000
101.87993,0.00000
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.90553,0.05718
101.94330,2.05576
101.94330,2.24649
101.94330,2.05576
101.94330,2.05576
101.94330,2.05576
101.94330,2.05576
101.94330,2.05576
101.94330,2.24649
101.94330,2.05576
101.94330,2.05576
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94330,2.24649
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.94811,0.00055
101.96232,1.46958
101.96232,1.46958
101.96232,1.46958
101.96232,1.46958
101.96232,1.46958
101.96232,1.46958
101.96232,1.46958
101.96232,1.46958
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99239,0.00000
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99480,1.02970
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
101.99929,0.11675
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.00739,0.00268
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.05791,0.00000
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.07036,0.00391
102.11377,0.00000
102.11377,0.00000
102.11377,0.00000
102.11377,0.00000
102.11377,0.00000
102.11377,0.00000
102.11377,0.00000
102.11377,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.11502,0.00000
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.13319,0.27188
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.16656,0.00000
102.22254,0.00000
102.22254,0.00000
102.22254,0.00000
102.22254,0.00000
102.22254,0.00000
102.22254,0.00000
102.22254,0.00000
102.22254,0.00000
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.24830,0.02861
102.28630,1.02890
102.28630,1.12437
102.28630,1.02890
102.28630,1.02890
102.28630,1.02890
102.28630,1.02890
102.28630,1.02890
102.28630,1.12437
102.28630,1.02890
102.28630,1.02890
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28630,1.12437
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.28700,0.00000
102.30544,0.73546
102.30544,0.73546
102.30544,0.73546
102.30544,0.73546
102.30544,0.73546
102.30544,0.73546
102.30544,0.73546
102.30544,0.73546
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.31279,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33800,0.00000
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.33812,0.51531
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.35079,0.00134
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.39475,0.00003
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.40162,0.00000
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.41415,0.00196
102.42054,0.14279
102.42054,0.14279
102.42054,0.14279
102.42054,0.14279
102.42054,0.14279
102.42054,0.14279
102.42054,0.14279
102.42054,0.14279
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.45908,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.49666,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.51093,0.00000
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56046,0.02144
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.56677,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.62399,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
102.63212,0.00000
