,time,temp,z_Ba_layer0,z_S_layer0,z_diff_layer0,z_Ba_layer1,z_S_layer1,z_diff_layer1,z_Ba_layer2,z_S_layer2,z_diff_layer2,z_Ba_layer3,z_S_layer3,z_diff_layer3,z_Ba_layer4,z_S_layer4,z_diff_layer4,z_Ba_layer5,z_S_layer5,z_diff_layer5
91,91,457.8291457286432,1.2425182916500017,0.8594293929861188,0.38308889866388296,5.978061381252778,5.926854371736111,0.051207009516667235,10.951137332083334,10.949371372083334,0.0017659600000001774,15.958753912569446,15.969319214583335,-0.010565302013889166,20.931350118333334,20.98530521597222,-0.053955097638887395,25.672769800991667,26.051487449930555,-0.3787176489388884
92,92,462.84924623115575,1.2387178323444463,0.8567643906250083,0.381953441719438,5.975829830624999,5.9254264999305555,0.05040333069444358,10.952831137777778,10.946617656805556,0.00621348097222274,15.960599511250003,15.967529340069442,-0.006929828819439265,20.93507061916389,20.983883450416666,-0.04881283125277491,25.669965154666663,26.050140810277778,-0.3801756556111151
93,93,467.8693467336683,1.2421534535333345,0.8600843408333392,0.38206911269999533,5.978801399583334,5.926119168472223,0.05268223111111148,10.950211577916667,10.945711732916667,0.00449984499999978,15.962056480833333,15.966057094930555,-0.00400061409722241,20.93784302298611,20.98487764423611,-0.04703462124999902,25.671148992033334,26.05155336666667,-0.3804043746333363
94,94,472.8894472361809,1.244713838319446,0.8627791758333336,0.3819346624861124,5.985950789794444,5.928766502638889,0.05718428715555479,10.95375507923611,10.948642728819443,0.0051123504166668,15.96440239423611,15.968388827361114,-0.0039864331250036855,20.941505940758333,20.98834894798611,-0.046843007227778344,25.67560348661111,26.05442961069444,-0.37882612408333216
95,95,477.90954773869345,1.2379787510916689,0.8581865662500037,0.3797921848416652,5.983130692572222,5.9260085431250005,0.05712214944722138,10.952275418958333,10.948250432986109,0.0040249859722241155,15.967635441666667,15.969033389236111,-0.0013979475694441135,20.942931707775003,20.988317956875,-0.04538624909999811,25.675160522166664,26.05330065333333,-0.378140131166667
96,96,482.929648241206,1.2459767021361128,0.8652110854166746,0.3807656167194382,5.988597101738889,5.931570050208333,0.05702705153055554,10.954361972152778,10.954069978402778,0.00029199375000033,15.969114832361113,15.974649173194443,-0.005534340833330376,20.943929046319447,20.993099634305555,-0.04917058798610796,25.685482327105554,26.060473277777778,-0.374990950672224
97,97,487.94974874371854,1.2419429678972245,0.8609165101388958,0.38102645775832866,5.987162858680556,5.932112456666667,0.055050402013888444,10.958555157013889,10.953072319861112,0.005482837152776199,15.967129752638888,15.972091398055555,-0.004961645416667437,20.936403633538887,20.989290013402776,-0.05288637986388878,25.679664635708335,26.056185553194446,-0.3765209174861113
98,98,492.9698492462311,1.241638882900002,0.8617639301388935,0.3798749527611085,5.98106313993611,5.931684058472222,0.04937908146388725,10.958774139097223,10.953325504444443,0.00544863465277956,15.966135329791667,15.97336325159722,-0.007227921805553095,20.935663760624998,20.989796115347225,-0.05413235472222766,25.68055901926111,26.058119997222224,-0.37756097796111376
99,99,497.9899497487437,1.2424534810250019,0.861030025138899,0.3814234558861028,5.981597244166667,5.931351328611111,0.05024591555555613,10.956151943750001,10.950629597708334,0.0055223460416673475,15.962233819513889,15.96956564972222,-0.007331830208331169,20.933626238680556,20.989055641458336,-0.0554294027777793,25.676832343844442,26.057990168541664,-0.3811578246972225
100,100,503.01005025125625,1.242596975466669,0.8620150553472291,0.3805819201194399,5.982133437777778,5.932690393888889,0.04944304388888909,10.955429993958335,10.951749146180555,0.003680847777779661,15.962512047847225,15.969633203888886,-0.007121156041661081,20.933100973333335,20.990839082361113,-0.05773810902777754,25.67306414821944,26.056755909236113,-0.38369176101667435
101,101,508.0301507537688,1.2453536792833357,0.8656320231944529,0.37972165608888286,5.9811283179888886,5.935142547083334,0.045985770905554446,10.955420098125,10.95381874611111,0.0016013520138891124,15.963194422708334,15.970950873819444,-0.007756451111109897,20.93582453909167,20.992304578472222,-0.05648003938055268,25.6719990703,26.056834247986114,-0.38483517768611364
102,102,513.0502512562814,1.246652074836114,0.8677473580555619,0.37890471678055215,5.989851807013888,5.938779099236111,0.05107270777777728,10.960000529233334,10.958029465833334,0.0019710633999991956,15.968343165277778,15.973328468680554,-0.004985303402776253,20.938809686244447,20.995276720763894,-0.05646703451944646,25.674478459877776,26.05980189027778,-0.3853234304000033
103,103,518.0703517587939,1.2417230244250022,0.8665870190277829,0.37513600539721925,5.983110233130555,5.93502034625,0.04808988688055482,10.95761672423611,10.955405643125,0.002211081111111568,15.969819555347222,15.973350558055554,-0.003531002708331954,20.93828582916111,20.994023696180555,-0.055737867019445275,25.676411438630552,26.059313352083333,-0.38290191345278046
104,104,523.0904522613065,1.2477017423416688,0.8697392753472306,0.37796246699443814,5.988471878891666,5.9371886838888885,0.05128319500277723,10.960406197361111,10.957077016875,0.003329180486112193,15.96832159423611,15.974337196180556,-0.006015601944445947,20.93883104069167,20.994613595555556,-0.05578255486388528,25.67803679258611,26.058687409374997,-0.3806506167888877
105,105,528.1105527638191,1.2437575896333355,0.8676607174305606,0.3760968722027749,5.986787761180556,5.9324570747916665,0.05433068638888905,10.95624268340278,10.950370539652777,0.005872143750002223,15.964035370000001,15.968774538611111,-0.00473916861110979,20.932142165680556,20.989224292847226,-0.057082127166669494,25.677034481055557,26.053577299305555,-0.37654281824999813
106,106,533.1306532663316,1.243390274497224,0.8658140244444561,0.37757625005276796,5.982720263194445,5.927386297916667,0.055333965277778674,10.95077887666389,10.947187321527778,0.003591555136111424,15.960377149236113,15.965597540069446,-0.005220390833333255,20.93144233353611,20.985817784444446,-0.054375450908334955,25.675153554597223,26.052711355625,-0.3775578010277769
107,107,538.1507537688442,1.2473100611611132,0.8664790901388904,0.38083097102222285,5.983418148819445,5.9289831035416665,0.05443504527777865,10.953637435902777,10.948224617430556,0.0054128184722213035,15.961575455555558,15.966432268472223,-0.0048568129166657314,20.926486169649998,20.985621190972225,-0.05913502132222703,25.672888243908332,26.05179228784722,-0.37890404393888844
108,108,543.1708542713568,1.2412941356750022,0.8653456529861185,0.3759484826888837,5.982541002152778,5.930840163263889,0.051700838888888434,10.956402991458333,10.949753983125,0.006649008333333484,15.96315939763889,15.966407430347223,-0.0032480327083330707,20.92458741742778,20.985067833125,-0.060480415697220735,25.67132058814444,26.05087856277778,-0.3795579746333395
109,109,548.1909547738693,1.245070670127779,0.8669825150000032,0.3780881551277757,5.986054601263888,5.9345989503472225,0.05145565091666526,10.960519369583333,10.953984381250002,0.006534988333330105,15.966843429236109,15.971698962083334,-0.004855532847225064,20.92931685652778,20.988549535833336,-0.059232679305555536,25.674786639611106,26.05470310097222,-0.37991646136111257
110,110,553.2110552763819,1.2462743565888899,0.8704260761111144,0.3758482804777754,5.992920850708332,5.940423636666667,0.052497214041665075,10.964911015069443,10.95674372138889,0.008167293680553911,15.965636388124999,15.973631645208336,-0.007995257083337037,20.929197229930555,20.99024235173611,-0.06104512180555588,25.67653116696944,26.055044469444447,-0.3785133024750067
111,111,558.2311557788944,1.24655471811389,0.8713394145833353,0.37521530353055477,5.996117076541665,5.939866590486111,0.05625048605555438,10.961967230833332,10.95690971201389,0.005057518819443274,15.961340434655552,15.970483220347225,-0.009142785691672373,20.92854647826111,20.989280934027775,-0.060734455766663586,25.677026276902776,26.053960885277778,-0.37693460837500226
112,112,563.251256281407,1.2484802543000006,0.8715620384722259,0.37691821582777474,5.997112847369444,5.939935266111111,0.05717758125833328,10.960606404791669,10.955735332569445,0.004871072222224271,15.961160450833335,15.971639406458337,-0.010478955625002229,20.93063836458056,20.991299850347225,-0.060661485766665635,25.68202416453611,26.054415967361113,-0.3723918028250033
113,113,568.2713567839196,1.2402462755444459,0.8657066704861158,0.37453960505833006,5.989047968127777,5.931849770347223,0.05719819778055424,10.955225796805555,10.948233146180554,0.006992650625001318,15.957031756180555,15.96488526548611,-0.007853509305554951,20.92416606805,20.983810330277777,-0.059644262227777745,25.674438701130555,26.046566528958333,-0.37212782782777865
114,114,573.2914572864321,1.2382447157444467,0.8639717673611151,0.3742729483833316,5.983923034655555,5.929567887430555,0.054355147224999456,10.955977401666665,10.948604401875,0.007372999791664725,15.959962250208337,15.964883872708334,-0.004921622499997724,20.92188806894167,20.982644131597223,-0.06075606265555322,25.673263021330555,26.046205890069444,-0.37294286873888893
115,115,578.3115577889447,1.2452219202500032,0.8725906113194478,0.3726313089305554,5.992574613055556,5.939289055694444,0.053285557361111735,10.970727012286112,10.958383722916668,0.01234328936944351,15.97188063076389,15.976915125624998,-0.00503449486110874,20.93407260768889,20.992338997708334,-0.058266390019444,25.68248903625278,26.05530786284722,-0.37281882659443966
116,116,583.3316582914572,1.2468470251833361,0.8759150688888935,0.37093195629444264,5.990936463472222,5.940218992430555,0.050717471041666684,10.9703856359,10.961083545972222,0.009302089927777146,15.975330847569442,15.979393830694445,-0.004062983125002972,20.936270500047225,20.995368468124997,-0.05909796807777212,25.685037921044447,26.05727263763889,-0.3722347165944413
117,117,588.3517587939698,1.2503674617805582,0.8746649531944504,0.3757025085861079,5.991818964791666,5.941378662708334,0.05044030208333261,10.97147660006389,10.9623375025,0.009139097563888754,15.976769051805556,15.978971648194443,-0.0022025963888872013,20.93361600462778,20.996674469930554,-0.06305846530277393,25.685602935427777,26.058395307569448,-0.3727923721416708
118,118,593.3718592964824,1.24718886560278,0.869822990208341,0.3773658753944391,5.983419935138889,5.934467382083334,0.048952553055555015,10.958162507569446,10.954341812152778,0.003820695416667519,15.970074834027779,15.97083537,-0.0007605359722209215,20.928350079361113,20.990855195972223,-0.06250511661110991,25.679350917655555,26.051651903680558,-0.37230098602500306
119,119,598.3919597989949,1.2402042405333358,0.8602308145138989,0.37997342601943684,5.978316297919444,5.927278057500001,0.0510382404194436,10.948580326597222,10.950024710138889,-0.0014443835416670936,15.963063893055555,15.968055478888889,-0.0049915858333342555,20.925032278680554,20.986991209513892,-0.061958930833338144,25.677517563011108,26.048312344444447,-0.37079478143333944
120,120,603.4120603015075,1.2301602517833357,0.8540351185416705,0.3761251332416652,5.9736351825,5.921613626666668,0.05202155583333212,10.945871739930556,10.943188298402779,0.0026834415277772194,15.956265506597223,15.96189828097222,-0.00563277437499643,20.916488110000003,20.980808845972224,-0.06432073597222043,25.670380318286107,26.043937055486108,-0.37355673720000127
121,121,608.4321608040201,1.222467024011113,0.850326079444447,0.372140944566666,5.970545882155554,5.919108140416666,0.05143774173888804,10.943445085694444,10.940167685208333,0.003277400486110693,15.949510054305556,15.960083772291666,-0.010573717986110509,20.917353742775003,20.977202926944443,-0.059849184169440406,25.66955425613333,26.04296258979167,-0.3734083336583396
122,122,613.4522613065326,1.2284883472138897,0.8555122772916753,0.3729760699222143,5.979022677369443,5.926054687430556,0.05296798993888707,10.952701960416666,10.948416663333335,0.004285297083331585,15.955671883480555,15.965968228402781,-0.010296344922226197,20.92185727596667,20.98171262888889,-0.059855352922220106,25.675414620705553,26.047881863263893,-0.37246724255833996
123,123,618.4723618090452,1.2299574930472232,0.8569664381944518,0.3729910548527714,5.979285050363887,5.924592876944445,0.05469217341944255,10.952542183819444,10.945633512847223,0.0069086709722210315,15.954008537027777,15.961285866041667,-0.00727732901389011,20.916264166797223,20.975368296458335,-0.05910412966111167,25.670330197238886,26.04179468027778,-0.371464483038892
124,124,623.4924623115578,1.2430531174250006,0.8681182605555632,0.3749348568694374,5.986853693013886,5.9318825110416675,0.05497118197221873,10.956276397569447,10.951118666736113,0.005157730833333929,15.962917583274999,15.96762546826389,-0.004707884988890854,20.923492753191667,20.980095727152776,-0.056602973961108916,25.67314874169722,26.04398028097222,-0.37083153927500234
125,125,628.5125628140703,1.2396237584666672,0.8674472000694459,0.3721765583972213,5.980401778219441,5.925365730555555,0.05503604766388648,10.95165092201389,10.947125782916666,0.004525139097223629,15.960286791194441,15.9636047875,-0.0033179963055580686,20.927575683469446,20.980637400555555,-0.053061717086109184,25.67352809898333,26.043227814791667,-0.3696997158083377
126,126,633.5326633165829,1.2374239475638893,0.8699636456944527,0.36746030186943657,5.983284143913886,5.925734034583333,0.05755010933055349,10.951247138952779,10.946114869583333,0.005132269369445552,15.959470575636109,15.965136114861114,-0.005665539225004679,20.935176829438895,20.98421088701389,-0.049034057574996126,25.678784477738887,26.045502390625,-0.3667179128861129
127,127,638.5527638190954,1.2434464311027789,0.879303407847226,0.3641430232555528,5.988039830577774,5.9338705423611104,0.05416928821666378,10.960057795958335,10.954948153333333,0.005109642625001243,15.967097725708332,15.973969346527781,-0.0068716208194494754,20.9482365811,20.993438035833336,-0.045201454733334145,25.68553466204166,26.052663473611112,-0.3671288115694509
128,128,643.572864321608,1.240368103800002,0.8771789197222284,0.3631891840777737,5.9869160527861105,5.934062070277778,0.05285398250833229,10.963924175883335,10.956499067013889,0.007425108869446362,15.972026675841667,15.976730561875002,-0.004703886033334825,20.95463869192778,20.997559012638888,-0.04292032071110796,25.689886263352776,26.05457756798611,-0.364691304633336
129,129,648.5929648241206,1.2449338112944472,0.8806440590972279,0.3642897521972194,5.988498993413888,5.936058025902778,0.05244096751111016,10.969653194975002,10.958275274027777,0.011377920947225562,15.976709491188887,15.98008449090278,-0.00337499971389299,20.961502325538888,21.00121070527778,-0.03970837973889374,25.69561763335277,26.056648062500003,-0.36103042914723105
130,130,653.6130653266331,1.2386956135166693,0.8757829843750078,0.36291262914166156,5.976482827091666,5.930541926388888,0.04594090070277801,10.963275965119447,10.952989199722223,0.010286765397223618,15.9725887946,15.97639228715278,-0.003803492552780341,20.950796379700005,20.996318839652776,-0.045522459952771044,25.68876025967222,26.050593044375002,-0.3618327847027807
131,131,658.6331658291457,1.228623163933336,0.86734968347223,0.3612734804611061,5.971686549866666,5.9239666571527785,0.047719892713887546,10.955853911366669,10.944425272083333,0.01142863928333604,15.965124779316666,15.969318385416667,-0.00419360610000119,20.944827962894447,20.989881221319443,-0.0450532584249963,25.68185776549722,26.04291101666667,-0.36105325116945153
132,132,663.6532663316582,1.2355737537277802,0.8743209432638989,0.36125281046388136,5.979434088627776,5.932368777430556,0.047065311197219906,10.961354447686112,10.952364185277778,0.008990262408334004,15.965764585230554,15.970783246875,-0.005018661644445643,20.940590180194445,20.990097147291667,-0.0495069670972228,25.67965752987222,26.042731823333334,-0.3630742934611142
133,133,668.6733668341708,1.2408643899777803,0.8793471139583355,0.3615172760194447,5.984889103208332,5.937411639513889,0.04747746369444261,10.96223335386389,10.953769830833332,0.008463523030558306,15.969919683483333,15.971999800972222,-0.002080117488889144,20.93948957005278,20.989072094930552,-0.04958252487777415,25.680357518969444,26.04320808888889,-0.36285056991944487
134,134,673.6934673366834,1.2433556934500025,0.8830699752777801,0.36028571817222244,5.988540232516665,5.941834483263889,0.0467057492527756,10.969443338716669,10.961097969097223,0.00834536961944643,15.975384715569444,15.977959156041667,-0.002574440472223216,20.946072316163892,20.995922217152778,-0.04984990098888531,25.687799402022222,26.051504770347222,-0.3637053683250002
135,135,678.7135678391959,1.2387117783805581,0.8784837153472244,0.36022806303333377,5.984488593974998,5.9364796631250005,0.048008930849997355,10.966385344283335,10.956548662291668,0.009836681991666651,15.971557903555556,15.976309645416665,-0.004751741861108272,20.942986162897224,20.994680411527778,-0.05169424863055383,25.69117171001111,26.052867024652777,-0.3616953146416684
136,136,683.7336683417085,1.2338199142861133,0.8757221392361156,0.3580977750499976,5.984098691199999,5.9350924675694445,0.0490062236305544,10.964132270047223,10.955222037777778,0.008910232269444762,15.965621571886109,15.976782839374998,-0.011161267488889237,20.945493475538893,20.99645928916667,-0.05096581362777641,25.6953302664,26.05802728409722,-0.3626970176972222
137,137,688.7537688442211,1.2326518634,0.8715193972222254,0.3611324661777747,5.980417447802775,5.931281381527778,0.04913606627499778,10.95883763102778,10.952056691874999,0.006780939152781329,15.959424708352774,15.976147586805556,-0.016722878452782197,20.94035811693611,20.994843674583333,-0.054485557647222294,25.69080997008889,26.055552382430555,-0.36474241234166627
138,138,693.7738693467336,1.2442437270055562,0.8810751545138966,0.36316857249165957,5.99081984244722,5.940507162430555,0.050312680016664224,10.96462008985278,10.95986687673611,0.004753213116670096,15.966088028566665,15.980336889166669,-0.014248860600003965,20.944071664786108,20.998063720416667,-0.053992055630558866,25.693822517866668,26.05855775736111,-0.3647352394944434
139,139,698.7939698492462,1.2468974392250012,0.885619601388897,0.36127783783610423,5.989862525302775,5.941247992777779,0.04861453252499626,10.965706826311113,10.961912898819444,0.00379392749166918,15.97265007453333,15.984370349305557,-0.011720274772226702,20.947011328044443,21.002809591111113,-0.05579826306667002,25.696924960847223,26.063552936180557,-0.36662797533333347
140,140,703.8140703517588,1.2475887363027798,0.8826073291666726,0.36498140713610716,5.988343627169444,5.937936762152778,0.050406865016666025,10.967139751650002,10.96073187048611,0.00640788116389146,15.97095691356111,15.981281787500002,-0.010324873938891699,20.945204816024997,21.000920972708336,-0.055716156683338625,25.69965053244167,26.060790076944443,-0.3611395445027732
141,141,708.8341708542713,1.2442657144222247,0.8831396117361161,0.36112610268610856,5.990301004252776,5.938047130416667,0.05225387383610869,10.967769478311116,10.959148937777778,0.008620540533337717,15.97219966529722,15.977593837222223,-0.005394171925003022,20.94547029887778,20.999554050833336,-0.054083751955555925,25.69850628993611,26.058702048194444,-0.3601957582583353
142,142,713.8542713567839,1.2291837486638908,0.870181862847235,0.3590018858166558,5.977523887241664,5.927162371944444,0.05036151529721966,10.95777611714167,10.94979351048611,0.00798260665555972,15.963825170647219,15.970263088888892,-0.006437918241672946,20.936813732080555,20.989763317986114,-0.05294958590555865,25.689615970577776,26.049394491319447,-0.3597785207416706
143,143,718.8743718592964,1.223988628313891,0.8652418278472283,0.35874680046666274,5.974721090288888,5.923459236388889,0.05126185389999893,10.95352710026389,10.946297253125001,0.0072298471388894114,15.955371055641665,15.963872558819446,-0.008501503177781089,20.930939719508334,20.984130756597224,-0.05319103708889017,25.683657542241665,26.042873869305556,-0.3592163270638906
144,144,723.894472361809,1.2198803785277792,0.8637910859722265,0.35608929255555266,5.968728340572221,5.919106360972222,0.04962197959999859,10.94169135540278,10.939662810902778,0.002028544500001672,15.952556039874999,15.956697079513889,-0.0041410396388901205,20.924626769225004,20.978078117916667,-0.053451348691663014,25.675830848983328,26.0365865375,-0.3607556885166723
145,145,728.9145728643216,1.218508715813891,0.8622428819444501,0.3562658338694409,5.972358132030553,5.920316220486111,0.0520419115444426,10.940526250538891,10.941356296319446,-0.000830045780555011,15.954122242522223,15.961265981250001,-0.007143738727778626,20.929933811019445,20.983898643333333,-0.05396483231388771,25.680646960022223,26.042088053194444,-0.3614410931722212
146,146,733.9346733668341,1.2274613397083347,0.8703631259027858,0.35709821380554896,5.981322110777776,5.929289804652778,0.052032306124997874,10.951952581094446,10.950576687291667,0.0013758938027788048,15.963727810083334,15.97132977638889,-0.007601966305555763,20.941211565886118,20.99638424173611,-0.05517267584999175,25.692137345430556,26.05154272409722,-0.3594053786666649
147,147,738.9547738693467,1.2249414951916684,0.8691137965277805,0.35582769866388786,5.984934054033333,5.928244545555556,0.05668950847777765,10.946810257480557,10.946513582986112,0.0002966744944448152,15.963112019049996,15.969551715416666,-0.006439696366669523,20.93618701650278,20.991974166180555,-0.055787149677772874,25.688769641469445,26.049802397291668,-0.3610327558222224
148,148,743.9748743718592,1.2377426951138917,0.8800925083333375,0.35765018678055416,5.9982143043111105,5.94034785625,0.05786644806111063,10.963246880183338,10.956216386458333,0.007030493725004305,15.972410103419444,15.978421526319444,-0.0060114229000003405,20.942906441716666,20.999888553263887,-0.05698211154722088,25.696999871955555,26.058198935625,-0.36119906366944576
149,149,748.9949748743718,1.2343720887305578,0.8750800355555637,0.35929205317499413,5.991501300508331,5.9343076819444445,0.05719361856388616,10.95729292157778,10.949134360902779,0.008158560675001425,15.967695914605555,15.971423735694446,-0.0037278210888906926,20.93511652249167,20.991937698541665,-0.056821176049997035,25.690110179813885,26.049410395347223,-0.359300215533338
150,150,754.0150753768844,1.2352026265027805,0.8746574946527815,0.3605451318499989,5.989375809530554,5.93337885888889,0.055996950641663545,10.956973611505557,10.949722995208333,0.0072506162972239,15.966781220019442,15.969579819513886,-0.002798599494443721,20.93763347081945,20.989831590069443,-0.052198119249993624,25.690455301899995,26.048387628680555,-0.35793232678055986
151,151,759.0351758793969,1.2410945671388904,0.8795587645138928,0.3615358026249976,5.995844619599999,5.940074569097222,0.05577005050277695,10.967935279005559,10.95881022423611,0.009125054769448582,15.978643851966666,15.9787685625,-0.0001247105333348486,20.947843450958334,21.000938753680558,-0.05309530272222318,25.69968394460833,26.056501338055554,-0.35681739344722274
152,152,764.0552763819095,1.2345460950472247,0.8721600811805607,0.362386013866664,5.986018539252776,5.932496423958333,0.053522115294443395,10.95668073796667,10.952333690069445,0.004347047897224954,15.975076397577778,15.975184422083336,-0.00010802450555758014,20.947118871019445,20.999404890972222,-0.05228601995277771,25.697943861966664,26.05452171583333,-0.35657785386666774
153,153,769.0753768844221,1.2306848875472245,0.8696154455555622,0.36106944199166224,5.98614446411111,5.9304068983333345,0.055737565777775444,10.95669367282778,10.951813730624998,0.004879942202782317,15.97362070077222,15.971973420416667,0.001647280355552283,20.94599893678056,20.996087531041667,-0.050088594261108454,25.697307514808333,26.053086998680556,-0.35577948387222236
154,154,774.0954773869346,1.2247475026166692,0.865891650972226,0.3588558516444432,5.977648447930553,5.925487916875,0.05216053105555307,10.951777714222224,10.946971175763887,0.0048065384583377835,15.968837785644446,15.96775840451389,0.0010793811305553902,20.942360565180554,20.993888626041667,-0.051528060861112834,25.69688812286111,26.052865302708334,-0.35597717984722266
155,155,779.1155778894472,1.227768566572225,0.8695118127083324,0.35825675386389266,5.983723722091666,5.929585848888888,0.05413787320277752,10.95640229380278,10.951174451736112,0.005227842066668487,15.970087556466666,15.97074704659722,-0.0006594901305536638,20.94744610253889,20.994738905347223,-0.04729280280833237,25.698247682099996,26.05626264638889,-0.3580149642888948
156,156,784.1356783919598,1.2383752201194467,0.8808474929166764,0.35752772720277026,5.991227781952777,5.939347813888889,0.05187996806388728,10.966100622550002,10.959593501944445,0.006507120605556693,15.973317692577773,15.979706424513886,-0.00638873193611289,20.953571016497225,21.00194669805556,-0.04837568155833338,25.702217443266665,26.059877984305558,-0.3576605410388929
157,157,789.1557788944723,1.2353163583777806,0.8780994029166753,0.3572169554611053,5.986446279383333,5.932225658055556,0.05422062132777761,10.956296087133333,10.949549357847223,0.006746729286110309,15.96629510021389,15.969824519583332,-0.0035294193694426212,20.938005408511113,20.990866367569442,-0.05286095905832866,25.686775512713886,26.046767834791666,-0.35999232207777965
158,158,794.1758793969849,1.2345570897000024,0.8761088011805619,0.35844828851944055,5.98915180278611,5.9323817568749995,0.05677004591111068,10.95661378191945,10.949154022916666,0.007459759002783173,15.967555150633334,15.968712069722224,-0.0011569190888902625,20.938688831844452,20.992391322708336,-0.05370249086388412,25.688801935697224,26.045379929583337,-0.35657799388611267
159,159,799.1959798994974,1.227104401300002,0.8669347675000069,0.3601696337999952,5.982565539594443,5.92499394375,0.05757159584444338,10.948987472411112,10.940179414722223,0.008808057688888482,15.957466852305553,15.96122462034722,-0.0037577680416678305,20.924329092475002,20.98150259965278,-0.05717350717777947,25.67815978660555,26.033837493472223,-0.3556777068666719
160,160,804.21608040201,1.2293023362305577,0.8659178244444544,0.3633845117861033,5.9852717323722215,5.923821086319445,0.06145064605277639,10.950789231927779,10.940006831458334,0.010782400469445008,15.953859007166663,15.958505559513888,-0.004646552347224997,20.91844311247778,20.977931574027778,-0.05948846154999643,25.672509161466664,26.03048811354167,-0.35797895207500474
161,161,809.2361809045226,1.2303191938777789,0.8674462550000022,0.3628729388777767,5.988430399108332,5.928348431041666,0.060081968066666214,10.958472659144448,10.948300043472223,0.01017261567222505,15.96015481973611,15.97030187361111,-0.010147053875000367,20.930698671511113,20.988018781666668,-0.057320110155554715,25.685235038416668,26.042605081527782,-0.3573700431111142
162,162,814.2562814070351,1.2267774106111125,0.8658761079861174,0.3609013026249951,5.983918029744442,5.926271291180556,0.05764673856388569,10.955650425883336,10.948671319097222,0.006979106786113576,15.954378623002778,15.96732137611111,-0.012942753108331928,20.921896534222224,20.98246204597222,-0.06056551174999569,25.67974869529722,26.037225626319444,-0.357476931022223
163,163,819.2763819095477,1.2292112961055561,0.8683610624305601,0.360850233674996,5.982803225508331,5.925154293819444,0.05764893168888641,10.956704191713893,10.950126844652779,0.006577347061114125,15.958237066194442,15.969208448055554,-0.01097138186111124,20.930079299991668,20.98691785409722,-0.056838554105553385,25.687067423080553,26.039386138819445,-0.3523187157388925
164,164,824.2964824120602,1.2283689957611115,0.8702758397916731,0.35809315596943836,5.983510527316664,5.92710976375,0.056400763566664125,10.954409146027778,10.949495128472224,0.004914017555554651,15.958721648072222,15.968780773194446,-0.010059125122223733,20.92789067749722,20.985291381319445,-0.05740070382222484,25.685059776969442,26.039192403819445,-0.3541326268500029
165,165,829.3165829145728,1.2274683981111127,0.8671788216666738,0.36028957644443893,5.9808834237722195,5.922983143958334,0.0579002798138859,10.950770779497226,10.943632813194446,0.007137966302780185,15.953521134527778,15.958068135902778,-0.0045470013750001925,20.919894542491665,20.97570399916667,-0.05580945667500359,25.673417819330556,26.026517752986113,-0.3530999336555567
166,166,834.3366834170854,1.229708691997224,0.873775966250008,0.355932725747216,5.985203567588886,5.930152961666668,0.055050605922218665,10.953681851380557,10.949141494444445,0.004540356936111323,15.958458722936108,15.962835296666668,-0.004376573730560551,20.925931394647225,20.980983657569443,-0.05505226292221721,25.678777277172216,26.033760327430553,-0.3549830502583369
167,167,839.3567839195979,1.2383674406777796,0.8827147837500072,0.35565265692777237,5.994324200644442,5.940504603472222,0.05381959717221996,10.96078092485,10.957155184305556,0.0036257405444448665,15.971034347872221,15.973401467847221,-0.002367119975000165,20.937436332283337,20.992477466875002,-0.05504113459166504,25.6905231912,26.045622079652777,-0.35509888845277615
168,168,844.3768844221105,1.2347331583833356,0.880410885625009,0.3543222727583266,5.998684749116665,5.941540974027777,0.05714377508888724,10.964352545750002,10.961342341597222,0.0030102041527797496,15.974337727524999,15.979542927083331,-0.005205199558332652,20.940297323391672,20.998743874722223,-0.05844655133055099,25.702798481405555,26.055542412222223,-0.35274393081666844
169,169,849.3969849246231,1.2384064326861135,0.8851555262500076,0.3532509064361059,6.007057227861109,5.943958286388889,0.06309894147222028,10.965972542480557,10.963795574583335,0.002176967897222326,15.97670941092222,15.98399301402778,-0.007283603105559422,20.946570587475005,21.00586895263889,-0.05929836516388676,25.713559744313887,26.06475515708333,-0.35119541276944233
170,170,854.4170854271356,1.2366176760250018,0.8852193643055625,0.35139831171943936,6.010903969394443,5.944457307777778,0.06644666161666457,10.96562788360278,10.965908868472221,-0.00028098486944116985,15.978075982591665,15.985047768958331,-0.006971786366666066,20.94506763087778,21.005667835,-0.06060020412222045,25.717702238624998,26.06600915173611,-0.34830691311111295
171,171,859.4371859296482,1.2379147933888905,0.8847701860416739,0.35314460734721664,6.009484571330554,5.943410116527779,0.0660744548027754,10.965438582691668,10.965570969097222,-0.00013238640555357506,15.972105984122221,15.983110052291668,-0.011004068169446768,20.940353919291667,21.00085563354167,-0.060501714250001726,25.71112561924444,26.06104437201389,-0.3499187527694474
172,172,864.4572864321608,1.2443248381805572,0.8915593397222261,0.35276549845833105,6.008033512524998,5.9479903557638885,0.06004315676110927,10.96692118268889,10.96853127763889,-0.0016100949499993078,15.972170642038886,15.984658202291667,-0.012487560252781194,20.943017952211115,21.001186305138887,-0.05816835292777256,25.709474596055554,26.058941999583332,-0.34946740352777894
