theta,int,idk
62.940000,0.02203,0.00000
62.950000,0.02166,0.00000
62.960000,0.02132,0.00000
62.970000,0.02099,0.00000
62.980000,0.02069,0.00000
62.990000,0.02040,0.00000
63.000000,0.02013,0.00000
63.010000,0.01989,0.00000
63.020000,0.01965,0.00000
63.030000,0.01944,0.00000
63.040000,0.01925,0.00000
63.050000,0.01907,0.00000
63.060000,0.01889,0.00000
63.070000,0.01867,0.00000
63.080000,0.01855,0.00000
63.090000,0.01845,0.00000
63.100000,0.01838,0.00000
63.110000,0.01833,0.00000
63.120000,0.01830,0.00000
63.130000,0.01831,0.00000
63.140000,0.01834,0.00000
63.150000,0.01841,0.00000
63.160000,0.01851,0.00000
63.170000,0.01866,0.00000
63.180000,0.01885,0.00000
63.190000,0.01910,0.00000
63.200000,0.01942,0.00000
63.210000,0.01981,0.00000
63.220000,0.02030,0.00000
63.230000,0.02090,0.00000
63.240000,0.02164,0.00000
63.250000,0.02254,0.00000
63.260000,0.02367,0.00000
63.270000,0.02508,0.00000
63.280000,0.02687,0.00000
63.290000,0.02921,0.00000
63.300000,0.03236,0.00000
63.310000,0.03675,0.00000
63.320000,0.04302,0.00000
63.330000,0.05208,0.00000
63.340000,0.06500,0.00000
63.350000,0.08286,0.00000
63.360000,0.10634,0.00000
63.370000,0.13488,0.00000
63.380000,0.16499,0.00000
63.390000,0.18825,0.00000
63.400000,0.19380,0.00000
63.410000,0.17837,0.00000
63.420000,0.15028,0.00000
63.430000,0.12010,0.00000
63.440000,0.09371,0.00000
63.450000,0.07290,0.00000
63.460000,0.05749,0.00000
63.470000,0.04651,0.00000
63.480000,0.03881,0.00000
63.490000,0.03347,0.00000
63.500000,0.02967,0.00000
63.510000,0.02687,0.00000
63.520000,0.02474,0.00000
63.530000,0.02306,0.00000
63.540000,0.02169,0.00000
63.550000,0.02059,0.00000
63.560000,0.01968,0.00000
63.570000,0.01893,0.00000
63.580000,0.01830,0.00000
63.590000,0.01776,0.00000
63.600000,0.01732,0.00000
63.610000,0.01694,0.00000
63.620000,0.01662,0.00000
63.630000,0.01635,0.00000
63.640000,0.01612,0.00000
63.650000,0.01593,0.00000
63.660000,0.01578,0.00000
63.670000,0.01565,0.00000
63.680000,0.01556,0.00000
63.690000,0.01548,0.00000
63.700000,0.01543,0.00000
63.710000,0.01540,0.00000
63.720000,0.01539,0.00000
63.730000,0.01540,0.00000
63.740000,0.01542,0.00000
63.750000,0.01546,0.00000
63.760000,0.01552,0.00000
63.770000,0.01559,0.00000
63.780000,0.01567,0.00000
63.790000,0.01577,0.00000
63.800000,0.01589,0.00000
63.810000,0.01602,0.00000
63.820000,0.01618,0.00000
63.830000,0.01635,0.00000
63.840000,0.01652,0.00000
63.850000,0.01672,0.00000
63.860000,0.01693,0.00000
63.870000,0.01715,0.00000
63.880000,0.01740,0.00000
63.890000,0.01766,0.00000
63.900000,0.01794,0.00000
63.910000,0.01825,0.00000
63.920000,0.01857,0.00000
63.930000,0.01892,0.00000
63.940000,0.01929,0.00000
63.950000,0.01969,0.00000
63.960000,0.02011,0.00000
63.970000,0.02057,0.00000
63.980000,0.02105,0.00000
63.990000,0.02158,0.00000
64.000000,0.02213,0.00000
64.010000,0.02273,0.00000
64.020000,0.02337,0.00000
64.030000,0.02406,0.00000
64.040000,0.02480,0.00000
64.050000,0.02559,0.00000
64.060000,0.02635,0.00000
64.070000,0.02728,0.00000
64.080000,0.02827,0.00000
64.090000,0.02934,0.00000
64.100000,0.03051,0.00000
64.110000,0.03177,0.00000
64.120000,0.03314,0.00000
64.130000,0.03464,0.00000
64.140000,0.03627,0.00000
64.150000,0.03805,0.00000
64.160000,0.04001,0.00000
64.170000,0.04216,0.00000
64.180000,0.04454,0.00000
64.190000,0.04717,0.00000
64.200000,0.05009,0.00000
64.210000,0.05335,0.00000
64.220000,0.05699,0.00000
64.230000,0.06108,0.00000
64.240000,0.06570,0.00000
64.250000,0.07094,0.00000
64.260000,0.07692,0.00000
64.270000,0.08377,0.00000
64.280000,0.09167,0.00000
64.290000,0.10086,0.00000
64.300000,0.11160,0.00000
64.310000,0.12429,0.00000
64.320000,0.13941,0.00000
64.330000,0.15765,0.00000
64.340000,0.17999,0.00000
64.350000,0.20792,0.00000
64.360000,0.24384,0.00000
64.370000,0.29161,0.00000
64.380000,0.35734,0.00000
64.390000,0.45012,0.00000
64.400000,0.58231,0.00000
64.410000,0.76862,0.00000
64.420000,1.02358,0.00000
64.430000,1.35606,0.00000
64.440000,1.75803,0.00000
64.450000,2.18239,0.00000
64.460000,2.51886,0.00000
64.470000,2.62626,0.00000
64.480000,2.45316,0.00000
64.490000,2.08975,0.00000
64.500000,1.66974,0.00000
64.510000,1.28348,0.00000
64.520000,0.96815,0.00000
64.530000,0.72833,0.00000
64.540000,0.55405,0.00000
64.550000,0.43069,0.00000
64.560000,0.34402,0.00000
64.570000,0.28242,0.00000
64.580000,0.23748,0.00000
64.590000,0.20360,0.00000
64.600000,0.17726,0.00000
64.610000,0.15626,0.00000
64.620000,0.13923,0.00000
64.630000,0.12527,0.00000
64.640000,0.11379,0.00000
64.650000,0.10439,0.00000
64.660000,0.09682,0.00000
64.670000,0.09098,0.00000
64.680000,0.08689,0.00000
64.690000,0.08463,0.00000
64.700000,0.08437,0.00000
64.710000,0.08610,0.00000
64.720000,0.08962,0.00000
64.730000,0.09400,0.00000
64.740000,0.09714,0.00000
64.750000,0.09628,0.00000
64.760000,0.09034,0.00000
64.770000,0.08112,0.00000
64.780000,0.07128,0.00000
64.790000,0.06244,0.00000
64.800000,0.05515,0.00000
64.810000,0.04940,0.00000
64.820000,0.04497,0.00000
64.830000,0.04157,0.00000
64.840000,0.03893,0.00000
64.850000,0.03682,0.00000
64.860000,0.03509,0.00000
64.870000,0.03363,0.00000
64.880000,0.03238,0.00000
64.890000,0.03129,0.00000
64.900000,0.03031,0.00000
64.910000,0.02945,0.00000
64.920000,0.02869,0.00000
64.930000,0.02801,0.00000
64.940000,0.02740,0.00000
64.950000,0.02685,0.00000
64.960000,0.02636,0.00000
64.970000,0.02592,0.00000
64.980000,0.02553,0.00000
64.990000,0.02518,0.00000
65.000000,0.02486,0.00000
65.010000,0.02459,0.00000
65.020000,0.02434,0.00000
65.030000,0.02413,0.00000
65.040000,0.02399,0.00000
65.050000,0.02383,0.00000
65.060000,0.02370,0.00000
65.070000,0.02360,0.00000
65.080000,0.02352,0.00000
65.090000,0.02346,0.00000
65.100000,0.02342,0.00000
65.110000,0.02341,0.00000
65.120000,0.02341,0.00000
65.130000,0.02346,0.00000
65.140000,0.02350,0.00000
65.150000,0.02357,0.00000
65.160000,0.02365,0.00000
65.170000,0.02376,0.00000
65.180000,0.02389,0.00000
65.190000,0.02403,0.00000
65.200000,0.02419,0.00000
65.210000,0.02437,0.00000
65.220000,0.02456,0.00000
65.230000,0.02478,0.00000
65.240000,0.02501,0.00000
65.250000,0.02527,0.00000
65.260000,0.02555,0.00000
65.270000,0.02584,0.00000
65.280000,0.02616,0.00000
65.290000,0.02650,0.00000
65.300000,0.02686,0.00000
65.310000,0.02725,0.00000
65.320000,0.02766,0.00000
65.330000,0.02809,0.00000
65.340000,0.02856,0.00000
65.350000,0.02905,0.00000
65.360000,0.02956,0.00000
65.370000,0.03011,0.00000
65.380000,0.03069,0.00000
65.390000,0.03130,0.00000
65.400000,0.03195,0.00000
65.410000,0.03263,0.00000
65.420000,0.03335,0.00000
65.430000,0.03412,0.00000
65.440000,0.03492,0.00000
65.450000,0.03578,0.00000
65.460000,0.03668,0.00000
65.470000,0.03764,0.00000
65.480000,0.03865,0.00000
65.490000,0.03972,0.00000
65.500000,0.04086,0.00000
65.510000,0.04206,0.00000
65.520000,0.04334,0.00000
65.530000,0.04471,0.00000
65.540000,0.04616,0.00000
65.550000,0.04770,0.00000
65.560000,0.04934,0.00000
65.570000,0.05110,0.00000
65.580000,0.05297,0.00000
65.590000,0.05505,0.00000
65.600000,0.05721,0.00000
65.610000,0.05951,0.00000
65.620000,0.06200,0.00000
65.630000,0.06467,0.00000
65.640000,0.06756,0.00000
65.650000,0.07067,0.00000
65.660000,0.07405,0.00000
65.670000,0.07772,0.00000
65.680000,0.08170,0.00000
65.690000,0.08605,0.00000
65.700000,0.09081,0.00000
65.710000,0.09602,0.00000
65.720000,0.10176,0.00000
65.730000,0.10809,0.00000
65.740000,0.11510,0.00000
65.750000,0.12288,0.00000
65.760000,0.13156,0.00000
65.770000,0.14129,0.00000
65.780000,0.15224,0.00000
65.790000,0.16462,0.00000
65.800000,0.17869,0.00000
65.810000,0.19481,0.00000
65.820000,0.21332,0.00000
65.830000,0.23477,0.00000
65.840000,0.25980,0.00000
65.850000,0.28927,0.00000
65.860000,0.32433,0.00000
65.870000,0.36655,0.00000
65.880000,0.41828,0.00000
65.890000,0.48310,0.00000
65.900000,0.56673,0.00000
65.910000,0.67829,0.00000
65.920000,0.83177,0.00000
65.930000,1.04717,0.00000
65.940000,1.35038,0.00000
65.950000,1.77061,0.00000
65.960000,2.33425,0.00000
65.970000,3.05280,0.00000
65.980000,3.89826,0.00000
65.990000,4.75678,0.00000
66.000000,5.38754,0.00000
66.010000,5.51162,0.00000
66.020000,5.06685,0.00000
66.030000,4.28031,0.00000
66.040000,3.43151,0.00000
66.050000,2.68325,0.00000
66.060000,2.09204,0.00000
66.070000,1.66074,0.00000
66.080000,1.37153,0.00000
66.090000,1.20184,0.00000
66.100000,1.13214,0.00000
66.110000,1.14855,0.00000
66.120000,1.24142,0.00000
66.130000,1.39973,0.00000
66.140000,1.60068,0.00000
66.150000,1.79554,0.00000
66.160000,1.90597,0.00000
66.170000,1.86198,0.00000
66.180000,1.66740,0.00000
66.190000,1.39664,0.00000
66.200000,1.12416,0.00000
66.210000,0.88862,0.00000
66.220000,0.70089,0.00000
66.230000,0.55845,0.00000
66.240000,0.45361,0.00000
66.250000,0.37746,0.00000
66.260000,0.32192,0.00000
66.270000,0.28061,0.00000
66.280000,0.24897,0.00000
66.290000,0.22398,0.00000
66.300000,0.20372,0.00000
66.310000,0.18695,0.00000
66.320000,0.17288,0.00000
66.330000,0.16094,0.00000
66.340000,0.15074,0.00000
66.350000,0.14197,0.00000
66.360000,0.13441,0.00000
66.370000,0.12787,0.00000
66.380000,0.12216,0.00000
66.390000,0.11724,0.00000
66.400000,0.11299,0.00000
66.410000,0.10933,0.00000
66.420000,0.10618,0.00000
66.430000,0.10351,0.00000
66.440000,0.10125,0.00000
66.450000,0.09939,0.00000
66.460000,0.09789,0.00000
66.470000,0.09673,0.00000
66.480000,0.09590,0.00000
66.490000,0.09538,0.00000
66.500000,0.09516,0.00000
66.510000,0.09523,0.00000
66.520000,0.09561,0.00000
66.530000,0.09628,0.00000
66.540000,0.09726,0.00000
66.550000,0.09855,0.00000
66.560000,0.10015,0.00000
66.570000,0.10212,0.00000
66.580000,0.10444,0.00000
66.590000,0.10717,0.00000
66.600000,0.11034,0.00000
66.610000,0.11398,0.00000
66.620000,0.11814,0.00000
66.630000,0.12288,0.00000
66.640000,0.12828,0.00000
66.650000,0.13443,0.00000
66.660000,0.14142,0.00000
66.670000,0.14939,0.00000
66.680000,0.15849,0.00000
66.690000,0.16892,0.00000
66.700000,0.18091,0.00000
66.710000,0.19476,0.00000
66.720000,0.21085,0.00000
66.730000,0.22965,0.00000
66.740000,0.25178,0.00000
66.750000,0.27806,0.00000
66.760000,0.30963,0.00000
66.770000,0.34813,0.00000
66.780000,0.39609,0.00000
66.790000,0.45744,0.00000
66.800000,0.53846,0.00000
66.810000,0.64881,0.00000
66.820000,0.80247,0.00000
66.830000,1.01798,0.00000
66.840000,1.31672,0.00000
66.850000,1.71966,0.00000
66.860000,2.23969,0.00000
66.870000,2.86708,0.00000
66.880000,3.54053,0.00000
66.890000,4.10981,0.00000
66.900000,4.35707,0.00000
66.910000,4.15843,0.00000
66.920000,3.61849,0.00000
66.930000,2.95525,0.00000
66.940000,2.32867,0.00000
66.950000,1.80729,0.00000
66.960000,1.40416,0.00000
66.970000,1.10787,0.00000
66.980000,0.89801,0.00000
66.990000,0.75308,0.00000
67.000000,0.65454,0.00000
67.010000,0.58819,0.00000
67.020000,0.54445,0.00000
67.030000,0.51725,0.00000
67.040000,0.50311,0.00000
67.050000,0.50022,0.00000
67.060000,0.50794,0.00000
67.070000,0.52659,0.00000
67.080000,0.55746,0.00000
67.090000,0.60316,0.00000
67.100000,0.66831,0.00000
67.110000,0.76061,0.00000
67.120000,0.89221,0.00000
67.130000,1.08092,0.00000
67.140000,1.35045,0.00000
67.150000,1.72880,0.00000
67.160000,2.24353,0.00000
67.170000,2.91267,0.00000
67.180000,3.72666,0.00000
67.190000,4.61244,0.00000
67.200000,5.38372,0.00000
67.210000,5.75616,0.00000
67.220000,5.54260,0.00000
67.230000,4.85117,0.00000
67.240000,3.96554,0.00000
67.250000,3.10994,0.00000
67.260000,2.38638,0.00000
67.270000,1.81834,0.00000
67.280000,1.39326,0.00000
67.290000,1.08494,0.00000
67.300000,0.86464,0.00000
67.310000,0.70685,0.00000
67.320000,0.59173,0.00000
67.330000,0.50524,0.00000
67.340000,0.43815,0.00000
67.350000,0.38460,0.00000
67.360000,0.34087,0.00000
67.370000,0.30457,0.00000
67.380000,0.27404,0.00000
67.390000,0.24812,0.00000
67.400000,0.22593,0.00000
67.410000,0.20680,0.00000
67.420000,0.19020,0.00000
67.430000,0.17580,0.00000
67.440000,0.16313,0.00000
67.450000,0.15198,0.00000
67.460000,0.14214,0.00000
67.470000,0.13345,0.00000
67.480000,0.12577,0.00000
67.490000,0.11898,0.00000
67.500000,0.11301,0.00000
67.510000,0.10778,0.00000
67.520000,0.10325,0.00000
67.530000,0.09941,0.00000
67.540000,0.09627,0.00000
67.550000,0.09388,0.00000
67.560000,0.09236,0.00000
67.570000,0.09194,0.00000
67.580000,0.09297,0.00000
67.590000,0.09596,0.00000
67.600000,0.10159,0.00000
67.610000,0.11066,0.00000
67.620000,0.12390,0.00000
67.630000,0.14169,0.00000
67.640000,0.16353,0.00000
67.650000,0.18689,0.00000
67.660000,0.20589,0.00000
67.670000,0.21244,0.00000
67.680000,0.20235,0.00000
67.690000,0.17979,0.00000
67.700000,0.15284,0.00000
67.710000,0.12737,0.00000
67.720000,0.10589,0.00000
67.730000,0.08885,0.00000
67.740000,0.07589,0.00000
67.750000,0.06624,0.00000
67.760000,0.05906,0.00000
67.770000,0.05367,0.00000
67.780000,0.04949,0.00000
67.790000,0.04616,0.00000
67.800000,0.04340,0.00000
67.810000,0.04107,0.00000
67.820000,0.03904,0.00000
67.830000,0.03726,0.00000
67.840000,0.03567,0.00000
67.850000,0.03425,0.00000
67.860000,0.03295,0.00000
67.870000,0.03178,0.00000
67.880000,0.03070,0.00000
67.890000,0.02970,0.00000
67.900000,0.02878,0.00000
67.910000,0.02792,0.00000
67.920000,0.02712,0.00000
67.930000,0.02638,0.00000
67.940000,0.02568,0.00000
67.950000,0.02501,0.00000
67.960000,0.02439,0.00000
67.970000,0.02379,0.00000
67.980000,0.02323,0.00000
67.990000,0.02270,0.00000
68.000000,0.02220,0.00000
68.010000,0.02171,0.00000
68.020000,0.02117,0.00000
68.030000,0.02073,0.00000
68.040000,0.02023,0.00000
68.050000,0.01983,0.00000
68.060000,0.01945,0.00000
68.070000,0.01909,0.00000
68.080000,0.01874,0.00000
68.090000,0.01840,0.00000
68.100000,0.01808,0.00000
68.110000,0.01778,0.00000
68.120000,0.01749,0.00000
68.130000,0.01720,0.00000
68.140000,0.01693,0.00000
68.150000,0.01667,0.00000
68.160000,0.01643,0.00000
68.170000,0.01619,0.00000
68.180000,0.01596,0.00000
68.190000,0.01574,0.00000
68.200000,0.01553,0.00000
68.210000,0.01533,0.00000
68.220000,0.01513,0.00000
68.230000,0.01495,0.00000
68.240000,0.01477,0.00000
68.250000,0.01460,0.00000
68.260000,0.01444,0.00000
68.270000,0.01428,0.00000
68.280000,0.01415,0.00000
68.290000,0.01401,0.00000
68.300000,0.01388,0.00000
68.310000,0.01375,0.00000
68.320000,0.01363,0.00000
68.330000,0.01352,0.00000
68.340000,0.01342,0.00000
68.350000,0.01332,0.00000
68.360000,0.01323,0.00000
68.370000,0.01315,0.00000
68.380000,0.01307,0.00000
68.390000,0.01300,0.00000
68.400000,0.01294,0.00000
68.410000,0.01288,0.00000
68.420000,0.01283,0.00000
68.430000,0.01279,0.00000
68.440000,0.01276,0.00000
68.450000,0.01274,0.00000
68.460000,0.01272,0.00000
68.470000,0.01271,0.00000
68.480000,0.01272,0.00000
68.490000,0.01273,0.00000
68.500000,0.01276,0.00000
68.510000,0.01279,0.00000
68.520000,0.01283,0.00000
68.530000,0.01289,0.00000
68.540000,0.01295,0.00000
68.550000,0.01303,0.00000
68.560000,0.01313,0.00000
68.570000,0.01327,0.00000
68.580000,0.01340,0.00000
68.590000,0.01354,0.00000
68.600000,0.01370,0.00000
68.610000,0.01389,0.00000
68.620000,0.01410,0.00000
68.630000,0.01433,0.00000
68.640000,0.01460,0.00000
68.650000,0.01489,0.00000
68.660000,0.01522,0.00000
68.670000,0.01558,0.00000
68.680000,0.01599,0.00000
68.690000,0.01645,0.00000
68.700000,0.01697,0.00000
68.710000,0.01754,0.00000
68.720000,0.01819,0.00000
68.730000,0.01892,0.00000
68.740000,0.01975,0.00000
68.750000,0.02073,0.00000
68.760000,0.02180,0.00000
68.770000,0.02301,0.00000
68.780000,0.02440,0.00000
68.790000,0.02601,0.00000
68.800000,0.02787,0.00000
68.810000,0.03005,0.00000
68.820000,0.03260,0.00000
68.830000,0.03564,0.00000
68.840000,0.03930,0.00000
68.850000,0.04379,0.00000
68.860000,0.04940,0.00000
68.870000,0.05662,0.00000
68.880000,0.06619,0.00000
68.890000,0.07919,0.00000
68.900000,0.09705,0.00000
68.910000,0.12154,0.00000
68.920000,0.15455,0.00000
68.930000,0.19765,0.00000
68.940000,0.25131,0.00000
68.950000,0.31327,0.00000
68.960000,0.37581,0.00000
68.970000,0.42361,0.00000
68.980000,0.43961,0.00000
68.990000,0.42001,0.00000
69.000000,0.37914,0.00000
69.010000,0.33615,0.00000
69.020000,0.30356,0.00000
69.030000,0.28626,0.00000
69.040000,0.28368,0.00000
69.050000,0.29043,0.00000
69.060000,0.29613,0.00000
69.070000,0.28879,0.00000
69.080000,0.26348,0.00000
69.090000,0.22600,0.00000
69.100000,0.18586,0.00000
69.110000,0.14947,0.00000
69.120000,0.11920,0.00000
69.130000,0.09537,0.00000
69.140000,0.07724,0.00000
69.150000,0.06373,0.00000
69.160000,0.05372,0.00000
69.170000,0.04624,0.00000
69.180000,0.04055,0.00000
69.190000,0.03610,0.00000
69.200000,0.03252,0.00000
69.210000,0.02957,0.00000
69.220000,0.02710,0.00000
69.230000,0.02501,0.00000
69.240000,0.02320,0.00000
69.250000,0.02164,0.00000
69.260000,0.02028,0.00000
69.270000,0.01908,0.00000
69.280000,0.01802,0.00000
69.290000,0.01709,0.00000
69.300000,0.01625,0.00000
69.310000,0.01550,0.00000
69.320000,0.01482,0.00000
69.330000,0.01421,0.00000
69.340000,0.01365,0.00000
69.350000,0.01311,0.00000
69.360000,0.01265,0.00000
69.370000,0.01223,0.00000
69.380000,0.01184,0.00000
69.390000,0.01149,0.00000
69.400000,0.01116,0.00000
69.410000,0.01086,0.00000
69.420000,0.01058,0.00000
69.430000,0.01032,0.00000
69.440000,0.01008,0.00000
69.450000,0.00986,0.00000
69.460000,0.00965,0.00000
69.470000,0.00946,0.00000
69.480000,0.00928,0.00000
69.490000,0.00911,0.00000
69.500000,0.00893,0.00000
69.510000,0.00879,0.00000
69.520000,0.00865,0.00000
69.530000,0.00852,0.00000
69.540000,0.00839,0.00000
69.550000,0.00829,0.00000
69.560000,0.00818,0.00000
69.570000,0.00808,0.00000
69.580000,0.00799,0.00000
69.590000,0.00790,0.00000
69.600000,0.00781,0.00000
69.610000,0.00769,0.00000
69.620000,0.00762,0.00000
69.630000,0.00755,0.00000
69.640000,0.00748,0.00000
69.650000,0.00742,0.00000
69.660000,0.00736,0.00000
69.670000,0.00731,0.00000
69.680000,0.00726,0.00000
69.690000,0.00721,0.00000
69.700000,0.00717,0.00000
69.710000,0.00713,0.00000
69.720000,0.00709,0.00000
69.730000,0.00705,0.00000
69.740000,0.00702,0.00000
69.750000,0.00699,0.00000
69.760000,0.00697,0.00000
69.770000,0.00694,0.00000
69.780000,0.00692,0.00000
69.790000,0.00690,0.00000
69.800000,0.00688,0.00000
69.810000,0.00687,0.00000
69.820000,0.00686,0.00000
69.830000,0.00685,0.00000
69.840000,0.00684,0.00000
69.850000,0.00684,0.00000
69.860000,0.00683,0.00000
69.870000,0.00683,0.00000
69.880000,0.00690,0.00000
69.890000,0.00690,0.00000
69.900000,0.00691,0.00000
69.910000,0.00692,0.00000
69.920000,0.00689,0.00000
69.930000,0.00690,0.00000
69.940000,0.00692,0.00000
69.950000,0.00693,0.00000
69.960000,0.00695,0.00000
69.970000,0.00698,0.00000
69.980000,0.00700,0.00000
69.990000,0.00703,0.00000
70.000000,0.00707,0.00000
70.010000,0.00710,0.00000
70.020000,0.00714,0.00000
70.030000,0.00718,0.00000
70.040000,0.00723,0.00000
70.050000,0.00728,0.00000
70.060000,0.00733,0.00000
70.070000,0.00739,0.00000
70.080000,0.00745,0.00000
70.090000,0.00752,0.00000
70.100000,0.00759,0.00000
70.110000,0.00767,0.00000
70.120000,0.00775,0.00000
70.130000,0.00785,0.00000
70.140000,0.00794,0.00000
70.150000,0.00805,0.00000
70.160000,0.00817,0.00000
70.170000,0.00829,0.00000
70.180000,0.00843,0.00000
70.190000,0.00858,0.00000
70.200000,0.00875,0.00000
70.210000,0.00893,0.00000
70.220000,0.00913,0.00000
70.230000,0.00935,0.00000
70.240000,0.00960,0.00000
70.250000,0.00987,0.00000
70.260000,0.01018,0.00000
70.270000,0.01053,0.00000
70.280000,0.01092,0.00000
70.290000,0.01138,0.00000
70.300000,0.01190,0.00000
70.310000,0.01251,0.00000
70.320000,0.01323,0.00000
70.330000,0.01410,0.00000
70.340000,0.01516,0.00000
70.350000,0.01650,0.00000
70.360000,0.01823,0.00000
70.370000,0.02054,0.00000
70.380000,0.02368,0.00000
70.390000,0.02797,0.00000
70.400000,0.03379,0.00000
70.410000,0.04147,0.00000
70.420000,0.05126,0.00000
70.430000,0.06306,0.00000
70.440000,0.07604,0.00000
70.450000,0.08800,0.00000
70.460000,0.09548,0.00000
70.470000,0.09530,0.00000
70.480000,0.08763,0.00000
70.490000,0.07574,0.00000
70.500000,0.06311,0.00000
70.510000,0.05179,0.00000
70.520000,0.04251,0.00000
70.530000,0.03534,0.00000
70.540000,0.03003,0.00000
70.550000,0.02623,0.00000
70.560000,0.02356,0.00000
70.570000,0.02171,0.00000
70.580000,0.02045,0.00000
70.590000,0.01960,0.00000
70.600000,0.01905,0.00000
70.610000,0.01872,0.00000
70.620000,0.01857,0.00000
70.630000,0.01858,0.00000
70.640000,0.01873,0.00000
70.650000,0.01905,0.00000
70.660000,0.01947,0.00000
70.670000,0.02003,0.00000
70.680000,0.02075,0.00000
70.690000,0.02157,0.00000
70.700000,0.02268,0.00000
70.710000,0.02407,0.00000
70.720000,0.02582,0.00000
70.730000,0.02807,0.00000
70.740000,0.03102,0.00000
70.750000,0.03499,0.00000
70.760000,0.04034,0.00000
70.770000,0.04756,0.00000
70.780000,0.05711,0.00000
70.790000,0.06937,0.00000
70.800000,0.08441,0.00000
70.810000,0.10156,0.00000
70.820000,0.11876,0.00000
70.830000,0.13196,0.00000
70.840000,0.13651,0.00000
70.850000,0.13081,0.00000
70.860000,0.11795,0.00000
70.870000,0.10276,0.00000
70.880000,0.08867,0.00000
70.890000,0.07724,0.00000
70.900000,0.06888,0.00000
70.910000,0.06344,0.00000
70.920000,0.06061,0.00000
70.930000,0.06002,0.00000
70.940000,0.06143,0.00000
70.950000,0.06475,0.00000
70.960000,0.07013,0.00000
70.970000,0.07806,0.00000
70.980000,0.08937,0.00000
70.990000,0.10534,0.00000
71.000000,0.12770,0.00000
71.010000,0.15848,0.00000
71.020000,0.19976,0.00000
71.030000,0.25313,0.00000
71.040000,0.31865,0.00000
71.050000,0.39303,0.00000
71.060000,0.46631,0.00000
71.070000,0.51990,0.00000
71.080000,0.53315,0.00000
71.090000,0.49997,0.00000
71.100000,0.43498,0.00000
71.110000,0.35961,0.00000
71.120000,0.28869,0.00000
71.130000,0.22874,0.00000
71.140000,0.18119,0.00000
71.150000,0.14511,0.00000
71.160000,0.11859,0.00000
71.170000,0.09949,0.00000
71.180000,0.08588,0.00000
71.190000,0.07618,0.00000
71.200000,0.06924,0.00000
71.210000,0.06429,0.00000
71.220000,0.06086,0.00000
71.230000,0.05870,0.00000
71.240000,0.05771,0.00000
71.250000,0.05795,0.00000
71.260000,0.05958,0.00000
71.270000,0.06289,0.00000
71.280000,0.06823,0.00000
71.290000,0.07595,0.00000
71.300000,0.08628,0.00000
71.310000,0.09913,0.00000
71.320000,0.11367,0.00000
71.330000,0.12767,0.00000
71.340000,0.13728,0.00000
71.350000,0.13876,0.00000
71.360000,0.13164,0.00000
71.370000,0.11918,0.00000
71.380000,0.10546,0.00000
71.390000,0.09309,0.00000
71.400000,0.08314,0.00000
71.410000,0.07583,0.00000
71.420000,0.07096,0.00000
71.430000,0.06819,0.00000
71.440000,0.06714,0.00000
71.450000,0.06750,0.00000
71.460000,0.06902,0.00000
71.470000,0.07157,0.00000
71.480000,0.07510,0.00000
71.490000,0.07963,0.00000
71.500000,0.08525,0.00000
71.510000,0.09212,0.00000
71.520000,0.10049,0.00000
71.530000,0.11070,0.00000
71.540000,0.12330,0.00000
71.550000,0.13907,0.00000
71.560000,0.15928,0.00000
71.570000,0.18582,0.00000
71.580000,0.22149,0.00000
71.590000,0.27020,0.00000
71.600000,0.33695,0.00000
71.610000,0.42757,0.00000
71.620000,0.54762,0.00000
71.630000,0.70126,0.00000
71.640000,0.88816,0.00000
71.650000,1.09800,0.00000
71.660000,1.30171,0.00000
71.670000,1.44677,0.00000
71.680000,1.47737,0.00000
71.690000,1.37949,0.00000
71.700000,1.19506,0.00000
71.710000,0.98287,0.00000
71.720000,0.78322,0.00000
71.730000,0.61387,0.00000
71.740000,0.47883,0.00000
71.750000,0.37553,0.00000
71.760000,0.29875,0.00000
71.770000,0.24261,0.00000
71.780000,0.20166,0.00000
71.790000,0.17149,0.00000
71.800000,0.14879,0.00000
71.810000,0.13127,0.00000
71.820000,0.11741,0.00000
71.830000,0.10622,0.00000
71.840000,0.09705,0.00000
71.850000,0.08946,0.00000
71.860000,0.08307,0.00000
71.870000,0.07780,0.00000
71.880000,0.07342,0.00000
71.890000,0.06980,0.00000
71.900000,0.06685,0.00000
71.910000,0.06448,0.00000
71.920000,0.06267,0.00000
71.930000,0.06138,0.00000
71.940000,0.06062,0.00000
71.950000,0.06042,0.00000
71.960000,0.06087,0.00000
71.970000,0.06211,0.00000
71.980000,0.06436,0.00000
71.990000,0.06797,0.00000
72.000000,0.07338,0.00000
72.010000,0.08111,0.00000
72.020000,0.09169,0.00000
72.030000,0.10555,0.00000
72.040000,0.12273,0.00000
72.050000,0.14249,0.00000
72.060000,0.16246,0.00000
72.070000,0.17809,0.00000
72.080000,0.18395,0.00000
72.090000,0.17770,0.00000
72.100000,0.16232,0.00000
72.110000,0.14319,0.00000
72.120000,0.12448,0.00000
72.130000,0.10833,0.00000
72.140000,0.09546,0.00000
72.150000,0.08582,0.00000
72.160000,0.07899,0.00000
72.170000,0.07446,0.00000
72.180000,0.07170,0.00000
72.190000,0.07029,0.00000
72.200000,0.06990,0.00000
72.210000,0.07030,0.00000
72.220000,0.07135,0.00000
72.230000,0.07297,0.00000
72.240000,0.07512,0.00000
72.250000,0.07778,0.00000
