,time,temp,z_Ba_layer0,z_S_layer0,z_diff_layer0,z_Ba_layer1,z_S_layer1,z_diff_layer1
141,141,708.8341708542713,1.2019837187538078,0.9138973733000229,0.288086345453785,5.649822259676904,5.934518118850001,-0.28469585917309637
142,142,713.8542713567839,1.199859413326904,0.9153208099000242,0.28453860342687987,5.649844799084519,5.936406098525001,-0.28656129944048203
143,143,718.8743718592964,1.2024288680423845,0.9183794168750237,0.2840494511673608,5.649803380753808,5.935468755175001,-0.28566537442119255
144,144,723.894472361809,1.2035708674730963,0.9198904288750228,0.28368043859807346,5.6498920381538085,5.936278613350001,-0.28638657519619226
145,145,728.9145728643216,1.2026238764942885,0.918853129850024,0.2837707466442645,5.6501851373,5.936355620925001,-0.28617048362500075
146,146,733.9346733668341,1.2027075711211923,0.9176600235250244,0.2850475475961679,5.650323362398097,5.934909442775,-0.28458608037690336
147,147,738.9547738693467,1.2010261307230963,0.9161150520750254,0.28491107864807086,5.649290246025,5.9332849992000005,-0.28399475317500045
148,148,743.9748743718592,1.199822602225,0.9149095477750255,0.2849130544499745,5.648746768926904,5.930873277375,-0.28212650844809595
149,149,748.9949748743718,1.2004565192,0.9170108713000238,0.2834456478999763,5.6491962418499995,5.933064293725,-0.2838680518750003
150,150,754.0150753768844,1.2014063194,0.9183882338000237,0.2830180855999763,5.650473393423097,5.934304124350001,-0.2838307309269048
151,151,759.0351758793969,1.2016448863211924,0.9194753607000243,0.28216952562116804,5.653665610096193,5.936590188499999,-0.28292457840380614
152,152,764.0552763819095,1.2018432427250003,0.9199201595500255,0.28192308317497483,5.655206381325001,5.936888739275,-0.2816823579499994
153,153,769.0753768844221,1.2003659164038079,0.9181901153500235,0.28217580105378437,5.654192205676904,5.93331545635,-0.27912325067309585
154,154,774.0954773869346,1.2013739236057117,0.9168283819500236,0.28454554165568813,5.654123717926905,5.9321704649499996,-0.27804674702309473
155,155,779.1155778894472,1.2007140559788079,0.9169458961000239,0.283768159878784,5.653279399926904,5.931440669025001,-0.2781612690980966
156,156,784.1356783919598,1.1987169059095195,0.9147777670250247,0.28393913888449485,5.650640429628809,5.930131152075001,-0.2794907224461918
157,157,789.1557788944723,1.1959659347519038,0.9131439519250233,0.28282198282688054,5.647739587023096,5.92893737535,-0.2811977883269039
158,158,794.1758793969849,1.195934240225,0.914586615775025,0.28134762444997496,5.648209446771192,5.9306051688000005,-0.28239572202880847
159,159,799.1959798994974,1.197201618423096,0.9165196579750247,0.28068196044807137,5.648838315321193,5.931942075875001,-0.28310376055380804
160,160,804.21608040201,1.2002260406519039,0.9201386933500243,0.28008734730187956,5.6525438088404805,5.933803040075,-0.2812592312345199
161,161,809.2361809045226,1.1996782964038077,0.9194164652000255,0.28026183120378223,5.651756843644289,5.931855148825,-0.28009830518071066
162,162,814.2562814070351,1.1998232166288079,0.9190892448750234,0.28073397175378445,5.6530883484692875,5.93072734975,-0.27763900128071217
163,163,819.2763819095477,1.198597145226904,0.9176802498750246,0.28091689535187936,5.652995208453808,5.9296603282,-0.276665119746192
164,164,824.2964824120602,1.1994793931730963,0.9199540396750229,0.2795253534980734,5.654846950132615,5.931406937825001,-0.27655998769238543
165,165,829.3165829145728,1.1991304634711923,0.9221814812250234,0.27694898224616893,5.6558067468557125,5.932224298625001,-0.2764175517692884
166,166,834.3366834170854,1.1970394129750002,0.9204498508000245,0.27658956217497566,5.655790157084521,5.931108634075001,-0.2753184769904804
167,167,839.3567839195979,1.1966155645,0.9204698955000229,0.27614566899997717,5.6564332377749995,5.9317608626,-0.2753276248250005
168,168,844.3768844221105,1.1950881509000002,0.9187417454500248,0.27634640544997535,5.655934105575,5.931700046875001,-0.2757659413000013
169,169,849.3969849246231,1.1941017830769038,0.9175750723250234,0.2765267107518804,5.655997230173097,5.931086032675,-0.2750888025019034
170,170,854.4170854271356,1.1941416926230963,0.916193196375024,0.2779484962480723,5.655128589946191,5.9310953687,-0.27596677875380937
