,time,temp,z_Ba_layer0,z_S_layer0,z_diff_layer0,z_Ba_layer1,z_S_layer1,z_diff_layer1,z_Ba_layer2,z_S_layer2,z_diff_layer2,z_Ba_layer3,z_S_layer3,z_diff_layer3,z_Ba_layer4,z_S_layer4,z_diff_layer4,z_Ba_layer5,z_S_layer5,z_diff_layer5,z_Ba_layer6,z_S_layer6,z_diff_layer6
81,81,407.62814070351754,1.24259775335949,0.8561754889582848,0.3864222644012053,5.980026966453101,5.927896621874999,0.05213034457810206,10.959894360069443,10.949436141388887,0.010458218680556186,15.968614401805553,15.968048682777777,0.0005657190277759128,20.98182203881944,20.988380842986107,-0.006558804166665766,25.961818018541663,26.009433845069438,-0.04761582652777463,30.69694164683694,31.077198622708334,-0.3802569758713936
82,82,412.6482412060301,1.2405937953091657,0.8583550893055105,0.38223870600365517,5.97812245548611,5.930720010277777,0.047402445208333255,10.9608488575,10.951576791249998,0.009272066250002098,15.966678401041666,15.968935983611109,-0.002257582569443528,20.980580176180553,20.98728981,-0.006709633819447447,25.95769077284722,26.006907244999994,-0.049216472152775026,30.696694624956706,31.07708487041666,-0.38039024545995304
83,83,417.6683417085427,1.2375581400956013,0.855039376111063,0.3825187639845383,5.9765806725,5.927683546736111,0.04889712576388927,10.960645148055553,10.949848250763885,0.010796897291667662,15.969234072430554,15.96925246111111,-1.8388680555148085e-05,20.979148071527774,20.986123271666663,-0.006975200138889193,25.96041467569444,26.008070301874994,-0.04765562618055341,30.69846926287337,31.07943555388888,-0.38096629101551116
84,84,422.68844221105525,1.2407814574567122,0.8594352227777277,0.38134623467898454,5.981129234652777,5.931736821458333,0.049392413194444096,10.96198016222222,10.95278816159722,0.009192000625001029,15.972426597361107,15.970422061319441,0.0020045360416656166,20.979211208680553,20.98677794805555,-0.007566739374997411,25.959232603402775,26.008651919027773,-0.04941931562499846,30.701575894262266,31.07956679458333,-0.37799090032106264
85,85,427.7085427135678,1.24300766960949,0.8631932396527259,0.3798144299567642,5.984033966388888,5.9335065290972215,0.050527437291666644,10.964109602499999,10.955848642361111,0.008260960138887441,15.977096104513887,15.97721105409722,-0.00011494958333280181,20.98584236423611,20.993756782430555,-0.007914418194445716,25.963080564097222,26.016041824930554,-0.052961260833331636,30.705655808364718,31.085192190486104,-0.37953638212138685
86,86,432.7286432160804,1.2468690199619437,0.8649218474305093,0.3819471725314344,5.985803950486111,5.933040676805555,0.05276327368055611,10.964789728263888,10.956691533819443,0.008098194444444928,15.978780171736108,15.977256245833331,0.001523925902777279,20.990503783124996,20.995339370416662,-0.004835587291665888,25.96786384006944,26.018568092222218,-0.05070425215277652,30.707442609956704,31.087456217083325,-0.3800136071266209
87,87,437.74874371859295,1.2465740473820364,0.8656128502082867,0.38096119717374965,5.988034382361111,5.935244391180555,0.05278999118055605,10.966055027916664,10.958442250625,0.007612777291663875,15.97839433020833,15.980614029236111,-0.0022196990277816298,20.988264720416662,20.99648380708333,-0.008219086666667152,25.966852963189208,26.018739408402773,-0.051886445213565224,30.70591783703481,31.086533659166662,-0.3806158221318512
88,88,442.7688442211055,1.2396108358542586,0.8592931089582846,0.380317726895974,5.981948772986111,5.928960605486109,0.05298816750000146,10.959332878888887,10.952414359097222,0.006918519791664579,15.96986332986111,15.974340206736107,-0.0044768768749978705,20.98208274909722,20.990080497499996,-0.007997748402775784,25.96216690423611,26.01245723833333,-0.05029033409721961,30.698862513279575,31.080301398055553,-0.381438884775978
89,89,447.78894472361804,1.24011743335949,0.8609649145138383,0.3791525188456517,5.9848518165919895,5.932438424166666,0.052413392425323835,10.964400462152776,10.956868736180553,0.007531725972222958,15.975765618194442,15.977712593263886,-0.001946975069444079,20.985292433263886,20.991551252013885,-0.0062588187499983405,25.96556040638889,26.013618086875,-0.048057680486110144,30.70054109841847,31.083147289166668,-0.38260619074819857
90,90,452.8090452261306,1.239203103295277,0.8602920559721721,0.378911047323105,5.98183822423611,5.932049036180555,0.049789188055555655,10.964000546249999,10.954769100208331,0.009231446041667368,15.973715992291666,15.974899189097222,-0.0011831968055560083,20.980588588541664,20.988354045486105,-0.00776545694444053,25.96025990756944,26.00922037826389,-0.048960470694449754,30.69451465842893,31.079047491666667,-0.38453283323773846
91,91,457.8291457286432,1.241090507809166,0.8602096947221768,0.3808808130869893,5.9822557113731945,5.9312361411805545,0.05101957019263992,10.966213218819442,10.954488136249998,0.011725082569444822,15.975393127986113,15.973821598819443,0.001571529166669805,20.98352441763889,20.990269447499998,-0.00674502986110781,25.961679238124997,26.01164168333333,-0.04996244520833315,30.699740442109487,31.080140658888883,-0.38040021677939606
92,92,462.84924623115575,1.24419370696537,0.8610344838193928,0.38315922314597706,5.983049001453101,5.932474812222221,0.05057418923087997,10.967444138541664,10.956426702916666,0.011017435624998129,15.977820638263886,15.975484098749998,0.002336539513887459,20.983953571666664,20.990783178402776,-0.006829606736111771,25.962979940555552,26.011420579375,-0.04844063881944649,30.69806587773449,31.079366161875,-0.38130028414051154
93,93,467.8693467336683,1.2435354630869435,0.8606621304166153,0.3828733326703282,5.983294135619768,5.932627179166666,0.05066695645310215,10.966409874166665,10.95516587861111,0.011243995555554775,15.980610686180553,15.974994354374997,0.005616331805555319,20.985300453055554,20.992526770555553,-0.007226317499998913,25.961779875069443,26.01211556097222,-0.05033568590277682,30.701090878845598,31.079394062083324,-0.37830318323772616
94,94,472.8894472361809,1.2401991731563882,0.8578415893055065,0.3823575838508817,5.981961362980879,5.929564729027778,0.05239663395310146,10.96227878673611,10.952254821666665,0.01002396506944514,15.975571547152773,15.969989937569444,0.005581609583328984,20.980734968055554,20.987747936249995,-0.007012968194441527,25.95526597881944,26.008091486874996,-0.052825508055555304,30.69682787690115,31.075421478124994,-0.37859360122384444
95,95,477.90954773869345,1.2375441280174992,0.8567530507638392,0.38079107725366,5.978365957841991,5.928534070624999,0.04983188721699161,10.960609299097221,10.950087306319443,0.010521992777778877,15.973991218541663,15.969425793333333,0.004565425208330254,20.980052583819443,20.98670150458333,-0.006648920763886679,25.954260345138884,26.00685743895833,-0.05259709381944688,30.69374745523972,31.075011174375,-0.3812637191352799
96,96,482.929648241206,1.2398313352397214,0.8562489068055075,0.383582428434214,5.9770323362447675,5.925463377499999,0.05156895874476852,10.95387065097222,10.944808495555554,0.009062155416666329,15.968577085138886,15.965144302152774,0.0034327829861116044,20.977699003749997,20.984114475069443,-0.006415471319446198,25.953538187986112,26.005888457291665,-0.052350269305552644,30.693801578850827,31.074168986249997,-0.3803674073991701
97,97,487.94974874371854,1.2433859974619437,0.8632861981943972,0.38009979926754645,5.981237095683982,5.930373019305555,0.05086407637842694,10.960857499652777,10.950374711041665,0.01048278861111207,15.967073418402776,15.96917406847222,-0.0021006500694440433,20.982687086249996,20.988204882430555,-0.005517796180559031,25.958017594236107,26.00961237798611,-0.05159478375000148,30.695121509743142,31.077040730833332,-0.3819192210901896
98,98,492.9698492462311,1.2389941001598141,0.860562062986066,0.3784320371737482,5.977345581586759,5.928278247708333,0.04906733387842621,10.959657139652775,10.949800390208331,0.00985674944444348,15.966064494652775,15.96772814097222,-0.0016636463194448226,20.98297671833333,20.986359836388885,-0.0033831180555559115,25.957904048541664,26.006462077916662,-0.04855802937499831,30.69643850016504,31.074855041388883,-0.3784165412238423
99,99,497.9899497487437,1.2400763929480547,0.8634228821527368,0.37665351079531795,5.982252390064212,5.931207234027776,0.05104515603643556,10.960663501111108,10.952009189444444,0.008654311666663972,15.967469642499996,15.968345141458334,-0.0008754989583383832,20.98487935034722,20.98821910333333,-0.003339752986107669,25.95865362881944,26.008363766249992,-0.049710137430551526,30.6993413605175,31.075925845347214,-0.3765844848297135
100,100,503.01005025125625,1.239808343776157,0.8637729595138401,0.37603538426231675,5.980994370416665,5.931152513680555,0.0498418567361103,10.96241105548611,10.952136231597219,0.010274823888890339,15.969234297499996,15.968777434652774,0.00045686284722279424,20.984744059861107,20.98726282194444,-0.00251876208333357,25.95800848881944,26.00771252069444,-0.04970403187499883,30.699617564203283,31.075682404166667,-0.3760648399633837
101,101,508.0301507537688,1.2366681964897215,0.8584603046527293,0.3782078918369922,5.972831217152777,5.925320619097222,0.04751059805555524,10.953201928749998,10.945227095624999,0.007974833124999137,15.965266847083333,15.962001797916665,0.0032650491666679216,20.975516450694442,20.980398261388885,-0.004881810694442379,25.949786168124994,25.99867863569444,-0.048892467569444875,30.69669879441162,31.068663584930555,-0.37196479051893405
102,102,513.0502512562814,1.238626279684166,0.8593442452082853,0.3792820344758807,5.97603692298611,5.926164866527777,0.0498720564583337,10.952027198124998,10.944036599652776,0.007990598472222388,15.964057516041667,15.95981450083333,0.004243015208336587,20.974315126666667,20.981000620624997,-0.006685493958329403,25.952686193328095,26.002629380347216,-0.04994318701912093,30.69910899538384,31.07237764,-0.3732686446161608
103,103,518.0703517587939,1.2367354190643975,0.8595285846527326,0.3772068344116649,5.973976424994768,5.924760075624999,0.04921634936976904,10.953645614166666,10.944328828472221,0.009316785694444718,15.965165531666665,15.960349561041665,0.004815970624999721,20.974118855555552,20.979633140902777,-0.005514285347224757,25.949452132152775,26.003214043541664,-0.053761911388889416,30.697649985592168,31.074343000763886,-0.3766930151717176
104,104,523.0904522613065,1.2385508178143974,0.8642907786110671,0.3742600392033303,5.979228298402777,5.930187313819443,0.049040984583333724,10.958901376666667,10.950579030486109,0.008322346180557716,15.970736333680556,15.965422888958333,0.005313444722222727,20.979650202847218,20.984521042430554,-0.004870839583336561,25.948693185133656,26.005997725347218,-0.05730454021356124,30.70110118253662,31.07913281090277,-0.378031628366152
105,105,528.1105527638191,1.2424514292032862,0.8692369713888397,0.3732144578144465,5.982389537420092,5.933769715208332,0.048619822211759534,10.962301564236109,10.954507392013888,0.0077941722222210075,15.975764632152776,15.970721304722222,0.005043327430554356,20.98569170673611,20.989863889513888,-0.004172182777779199,25.953490194230874,26.01171368819444,-0.05822349396356685,30.70319376746194,31.083488043333332,-0.38029427587139253
106,106,533.1306532663316,1.2463693843369437,0.8705571800693954,0.37581220426754824,5.98470445659199,5.937962292569443,0.04674216402254672,10.963293664444443,10.95597080875,0.007322855694443575,15.975994355416665,15.972862307222222,0.0031320481944430156,20.987986534999997,20.99023861097222,-0.0022520759722226558,25.954289809433977,26.011167737499996,-0.05687792806601877,30.704717432734487,31.085264812013886,-0.38054737927939897
107,107,538.1507537688442,1.2494402155869437,0.8715378681249495,0.37790234746199425,5.987552217494768,5.942554495763888,0.0449977217308799,10.970103006180555,10.962095131041666,0.008007875138888565,15.98047011159722,15.978364544861108,0.0021055667361125074,20.99147835222222,20.99417438680555,-0.0026960345833302313,25.959717382767312,26.011828165902777,-0.0521107831354648,30.70586341162338,31.084506864791663,-0.37864345316828363
108,108,543.1708542713568,1.244733008765694,0.8700630864582892,0.3746699223074048,5.98587270582287,5.937881628333333,0.047991077489537126,10.967709653472221,10.958731191180554,0.0089784622916671,15.977599138124996,15.97560437659722,0.001994761527775779,20.99217619576389,20.994820977777774,-0.00264478201388485,25.96404429568398,26.014797531736104,-0.050753236052123896,30.70968256175703,31.08753684743055,-0.37785428567351786
109,109,548.1909547738693,1.2384474271789345,0.8641734310416186,0.37427399613731593,5.983096200748195,5.931770713333332,0.051325487414862536,10.960140647083332,10.951116198055553,0.009024449027778658,15.968347874375,15.969456042916663,-0.0011081685416627352,20.982880295277774,20.988878621597216,-0.005998326319442526,25.957201546031197,26.009253113888885,-0.0520515678576885,30.70257655675703,31.08069644965278,-0.3781198928957501
110,110,553.2110552763819,1.237271943717175,0.8674049341666163,0.36986700955055873,5.986124457847221,5.935201296805555,0.05092316104166539,10.96765755188023,10.956932667013888,0.01072488486634171,15.974201077361109,15.97366829833333,0.000532779027778929,20.98703006881944,20.99195691986111,-0.004926851041670233,25.95752535583333,26.01084973833333,-0.05332438250000138,30.703784931366524,31.07952100402777,-0.37573607266124753
111,111,558.2311557788944,1.2357690386477307,0.8646671730555059,0.3711018655922248,5.9828574101978695,5.931966587430555,0.0508908227673146,10.962209329583333,10.951950124513887,0.010259205069445443,15.966492671874997,15.96953132486111,-0.003038652986113277,20.983417344374995,20.988426073958333,-0.0050087295833378676,25.950446922013885,26.008299204652772,-0.057852282638886976,30.701014286158188,31.077946645277773,-0.37693235911958567
112,112,563.251256281407,1.2421406533751842,0.8687378463194003,0.3734028070557839,5.989186492425324,5.939011093125,0.050175399300323775,10.967620267783007,10.958927801527775,0.008692466255231679,15.970587681458332,15.976427897847222,-0.005840216388889985,20.987830667708334,20.992854935138887,-0.005024267430552953,25.956330480624995,26.011562801527774,-0.0552323209027783,30.701652258439392,31.078609231041657,-0.37695697260226524
113,113,568.2713567839196,1.2482580546147215,0.8737941151388416,0.37446393947587986,5.994221461383656,5.943699709861111,0.050521751522545344,10.975682581597221,10.96533414173611,0.010348439861111558,15.978163178888886,15.980254326458331,-0.002091147569444729,20.991751380416662,20.99706281520833,-0.00531143479166829,25.964195314091985,26.01750762409722,-0.05331231000523573,30.713498567461937,31.08687127930555,-0.373372711843615
114,114,573.2914572864321,1.2387434683751843,0.867317862152727,0.37142560622245735,5.984885621720416,5.93505843548611,0.04982718623430582,10.964843603541665,10.956983287638886,0.00786031590277858,15.96712629798088,15.972047698402775,-0.004921400421896038,20.982687270277776,20.98895521659722,-0.006267946319443496,25.956283115817637,26.011238782222215,-0.054955666404577386,30.705546217173705,31.079225427291664,-0.37367921011795957
115,115,578.3115577889447,1.2361856248282863,0.8662009770138417,0.3699846478144446,5.98241555769787,5.932595732638888,0.049819825058981415,10.960388957916665,10.954048091180555,0.006340866736110229,15.968547961864536,15.970905957569443,-0.0023579957049069122,20.98592988736111,20.988737204652775,-0.002807317291665612,25.95917888144787,26.01223865534722,-0.05305977389934924,30.705115573220596,31.078670412708327,-0.37355483948773127
116,116,583.3316582914572,1.2302790485782862,0.8597946999305087,0.37048434864777746,5.976690966111111,5.925356163124999,0.05133480298611204,10.954274627430554,10.94760565423611,0.006668973194443595,15.964030425758658,15.965429786111107,-0.0013993603524493636,20.981623968402776,20.982967712152774,-0.0013437437499987936,25.955422019369767,26.007901579513884,-0.0524795601441177,30.699291418722403,31.073272425625003,-0.37398100690259994
117,117,588.3517587939698,1.2247119701755085,0.8571597287499557,0.36755224142555276,5.972513111859304,5.9214168475,0.05109626435930448,10.949194613472221,10.944319339027777,0.004875274444444244,15.962862112350646,15.965299416527776,-0.002437304177130173,20.984333664652777,20.982152910277776,0.0021807543750007596,25.95133392429509,26.004791172777775,-0.05345724848268674,30.696202712130415,31.07040345284722,-0.3742007407168053
118,118,593.3718592964824,1.2309861636424992,0.858124049236064,0.37286211440643524,5.974144636373194,5.922749720277777,0.051394916095417464,10.950458844171898,10.942801259305554,0.007657584866343825,15.965130285064213,15.965427098472219,-0.0002968134080063578,20.97843444236111,20.981168947152774,-0.0027345047916647047,25.954606397906204,26.006242444097218,-0.05163604619101392,30.699927141986297,31.072036338472216,-0.3721091964859191
119,119,598.3919597989949,1.227044307451481,0.8519171110416184,0.3751271964098626,5.967784439498193,5.917017558125,0.05076688137319341,10.945621300208332,10.934656814652776,0.01096448555555618,15.958512605272546,15.957853560763887,0.0006590445086587238,20.970310372296897,20.97681040368055,-0.006500031383652072,25.945168462890507,25.999695924999997,-0.05452746210949044,30.691664820934154,31.06343567770833,-0.37177085677417665
120,120,603.4120603015075,1.2281876998125922,0.8524343883332859,0.37575331147930635,5.969367341010277,5.918829387083331,0.05053795392694571,10.947012874097219,10.934672415902776,0.012340458194442405,15.960450457072872,15.956958548958331,0.003491908114540365,20.96726470049134,20.975155479305553,-0.007890778814211075,25.942616712479072,25.998431096527774,-0.05581438404870198,30.69126784780393,31.06253560666666,-0.3712677588627322
121,121,608.4321608040201,1.23611777571537,0.8609147673610601,0.37520300835431,5.976687971571064,5.925326731180554,0.051361240390509266,10.950084731388886,10.94038499972222,0.009699731666666267,15.963659141795091,15.960666383402774,0.00299275839231683,20.966554507499993,20.97603915694444,-0.009484649444448934,25.94441092170472,26.001088109583332,-0.056677187878612756,30.69366880565115,31.063518616874994,-0.36984981122384397
122,122,613.4522613065326,1.2422327627397216,0.8709588921527339,0.3712738705869877,5.98608285039574,5.93463121486111,0.05145163553463039,10.961472547638888,10.95220193861111,0.00927060902777832,15.97292149068398,15.972398952777773,0.0005225379062068214,20.978010537222218,20.986441796875,-0.00843125965278091,25.95284112401731,26.00981529055555,-0.0569741665382395,30.70011068787338,31.071097876388883,-0.37098718851550316
123,123,618.4723618090452,1.2470889737866198,0.8753746265277259,0.37171434725889385,5.992583908605879,5.939596484930555,0.05298742367532405,10.966344265069445,10.958530030555554,0.007814234513890739,15.974056642564209,15.978226031805555,-0.004169389241345911,20.981057805149348,20.989135993541666,-0.008078188392317998,25.95480505034722,26.011715949166664,-0.05691089881944578,30.700068791361293,31.07358407305555,-0.37351528169425663
